dt,A,dA,B,dB,s,ds
0.41714285714285715,0.9789112360278134,0.03189519153355542,0.6524195125877916,0.014504602236653041,0.4888246843559384,0.022180397693507808
0.41714285714285715,0.9568346315263979,0.030914790658615836,0.6730349299403805,0.013754940967147014,0.5396142365984092,0.018270152920163436
0.41714285714285715,0.9975334768291587,0.03254379767629084,0.6413207564565848,0.014664324920269846,0.4714522644628886,0.02365309424479602
0.41714285714285715,1.0157411694824214,0.03213935579249813,0.6147037713591897,0.014761782183838092,0.43656714315623685,0.026308087178319325
0.41714285714285715,0.98468867179947,0.03195488799139908,0.6516255367811418,0.014206153427816462,0.4932305254267635,0.021421271016693364
0.41714285714285715,0.9928672645646164,0.03243349891747835,0.6497090948568494,0.014189429977789311,0.480859863092438,0.022159002194127538
0.41714285714285715,1.0133916292331986,0.032823375805792546,0.6771042373697742,0.013663174935504228,0.5155729968833367,0.020097602045204145
0.41714285714285715,1.0285206446435091,0.033146938862006516,0.6402207832919248,0.014843416195637763,0.4703375759594708,0.025033606724765883
0.41714285714285715,1.0492247025713215,0.03345247962271275,0.6716716155843561,0.013566854510545874,0.4946020720746204,0.02120466892571794
0.41714285714285715,1.045132473987893,0.033226005480731555,0.6457095732065709,0.014102526740346007,0.47995246528995517,0.02298830741856339
0.41714285714285715,1.0034356744444017,0.031402980312707,0.6735397460821165,0.012781474532984801,0.5077029934444995,0.01817552829051589
0.41714285714285715,1.0191205237547765,0.03295693620386394,0.670454714571775,0.013529349132171721,0.5123592174716142,0.019997015651310585
0.41714285714285715,1.0230760574456457,0.03337887104375384,0.6377394890770176,0.014677848934641987,0.4564761142459847,0.024946756083557044
0.41714285714285715,0.9926510687661687,0.031967176549464627,0.6611540701916877,0.014069199172304312,0.4916549738716574,0.020921881368980825
0.41714285714285715,1.0027793381079502,0.03270839232976879,0.6651620666051775,0.013883051186154701,0.5069758202321123,0.020587056804425657
0.41714285714285715,0.9940041859985647,0.030975397515733114,0.6658357100220523,0.013223056978159765,0.49361659520597995,0.019232199979768393
0.41714285714285715,1.004622656488878,0.03311614580844345,0.6530081145922358,0.014736052701621106,0.47741020172376486,0.02400251102643502
0.41714285714285715,0.9639400673691816,0.0314644895073538,0.6500045977197451,0.014439556106376763,0.5040622181593845,0.02115004482211769
0.41714285714285715,0.9466768041657118,0.03135046477706353,0.6858725794625934,0.013504801155430093,0.5381767511777349,0.018005393608668433
0.41714285714285715,1.0129409612381293,0.032331118217602525,0.6565120939494741,0.013891616260189798,0.5119622046944172,0.0202205591570006
