dt,A,dA,B,dB,s,ds
3.6742857142857144,0.18957262666307184,0.10998984150946485,0.08900377928824633,0.0605340469236278,1.0253086250084538,0.05698438220476381
3.6742857142857144,0.2785870259101767,0.29225314526464097,0.22564736819766562,0.11394992571977405,0.9596778116430148,0.191180254456507
3.6742857142857144,0.15242776415728562,0.11859411457974289,0.10286413880021786,0.06952411082147861,1.0583748348812287,0.060096622417685146
3.6742857142857144,0.2967625378100215,0.21107364103692952,0.12148694897671303,0.08624990736581643,0.9723851468314499,0.1180937787021175
3.6742857142857144,0.19035685443119546,0.13063432073734277,0.10441672489165071,0.06368704057104753,1.0319751031799251,0.06676049971561424
3.6742857142857144,0.2666123047575544,0.23878271220144184,0.16652521146275653,0.09650415807515728,0.9904691007593512,0.14042186140274385
3.6742857142857144,0.18631324483443576,0.10606624942064313,0.0898731562365057,0.058532255908906206,1.0259787037266117,0.052953770937698035
3.6742857142857144,0.1485224086273499,0.08269144064889665,0.15395703410162645,0.07585539486079487,1.05372552001755,0.042101761114242194
3.6742857142857144,0.22981252745262493,0.2037482082935779,0.1614627791339592,0.13806911789955476,1.0157982564769332,0.1079625128662697
3.6742857142857144,0.3253775852491202,0.3628208692709441,0.12760879986499657,0.09235557503969265,0.9300450431190407,0.24721138369816117
3.6742857142857144,0.3974324565177085,0.2691443617386886,0.14078849332922677,0.0777974819095523,0.9159024562284339,0.15776919320995908
3.6742857142857144,0.297763534504658,0.23384958253004984,0.16658678282663733,0.10242340897735269,0.9704625550835427,0.1295957477216022
3.6742857142857144,0.296862809899665,0.2597440314517725,0.09995901789212647,0.06610283690708472,0.9827582064952682,0.15472292256685002
3.6742857142857144,0.1313368909033933,0.05152237598706318,0.19488370616845302,0.08340549588547931,1.0676224671814025,0.02574726850688375
3.6742857142857144,0.24307763029870105,0.15368303763958124,0.08303008771905579,0.05954238231489061,0.9846817682481086,0.08628098200469589
3.6742857142857144,0.2842061602604019,0.1769685106047117,0.08993100387083161,0.059455043308565714,0.9748895033250543,0.09765545914553221
