delta_t,a_mean,a_std,b_mean,b_std,sigma_mean,sigma_std,stddiff,stdpath
0.01,1.01225477188543,0.15163375205972757,0.9894682652524952,0.001524656066384778,0.21907373953205797,0.0024200995722140533,0.12279619064584033,0.12271757936986415
0.01,0.9581661286157855,0.14839744744642258,0.9902058609720766,0.0014456664341174884,0.22574501530065877,0.002337213784283958,0.12238627568174304,0.12116768538484246
0.01,0.864638276024456,0.12557811051335455,0.9889440274104055,0.001557501541574848,0.2237846938299313,0.0023710594625511363,0.12383863765752835,0.1211952011667745
0.01,0.9470987136360056,0.13985279982156854,0.9889433389847836,0.0015841950079635535,0.220813657072522,0.0024044801268178644,0.12101789287544694,0.12279095822332177
0.01,0.792863642206896,0.09982309002927889,0.9859686511279749,0.0017625554312007217,0.21875420925470515,0.002371323587431826,0.123965185654483,0.1240528699316592
0.01,0.7868203887367783,0.10279027419841501,0.9866803371764756,0.0017210013646499372,0.22492485416951258,0.002433657638046165,0.12264333344224305,0.12422368570546341
0.01,1.3122264832493293,0.23983748547846623,0.9924128302534505,0.0012801995884177428,0.22222723745165895,0.0023775460977485635,0.1224969746294529,0.12148836309140727
0.01,0.8430119121892411,0.11696352676201002,0.988317559436389,0.0015922915314654919,0.22524779385597232,0.0023956115848652528,0.12303535125736835,0.12250214459920103
0.01,1.2216056127905113,0.2139406385852542,0.9918652467364616,0.0013373133312070996,0.22180741822839029,0.002430306355185012,0.12536092617401962,0.12144930752049954
0.01,1.0117252587742085,0.16155947021136446,0.9902463784206164,0.0014832228601835357,0.22241934006628958,0.0023426385731819634,0.12237523951179875,0.1215198386833516
0.05061224489795919,0.9398402474884199,0.05945361134742196,0.9496018376181616,0.00340219563838423,0.22609427390391698,0.004447091419562349,0.1693786638490479,0.17018818622478757
0.05061224489795919,1.073558125569637,0.07032148976778055,0.9515626300227559,0.003364532996992509,0.21797683880163274,0.0046514245560571625,0.1711206122547034,0.16861442332166035
0.05061224489795919,1.005132780258225,0.061797970334357105,0.9476661302668726,0.0035003806119583668,0.21682377075661616,0.004775575973685572,0.17049537117906213,0.1683883500876012
0.05061224489795919,1.001139052028782,0.06419864566310088,0.9514670538020996,0.003352594779553537,0.23441718424313218,0.004481779462625595,0.17067188860056964,0.17501793140286465
0.05061224489795919,1.029823703435873,0.06883819453884785,0.9520663627246999,0.0034306994984631724,0.22009471058201807,0.00465801871177826,0.16855406686516386,0.16830170309591921
0.05061224489795919,1.0743499153643277,0.06970815333121601,0.9534167837810525,0.0032573416431927816,0.22024973206133386,0.004720964799387114,0.17129906229831612,0.16874018335482505
0.05061224489795919,0.9679127218643205,0.06303243082280838,0.9516904997805625,0.0034037674054723847,0.22072418229170657,0.004588274183899857,0.16844216772951118,0.16708317125902372
0.05061224489795919,1.0669492638944604,0.07165900358481825,0.9549592050965225,0.003244475505886985,0.2308336287895576,0.004483632670747231,0.1718147056322244,0.172893422132848
0.05061224489795919,0.9764210704230207,0.06116950390817707,0.9481553073382436,0.0034805746225543806,0.22145806120603886,0.004514801192726992,0.17185056157823148,0.16974675354018598
0.05061224489795919,0.9889123242391049,0.060085963819191054,0.9478592306996854,0.0034696429220241196,0.21802654368716481,0.004841754822231479,0.16835691347730994,0.16846722174664602
0.09122448979591836,1.0354546392960646,0.04997654915737966,0.9122476702878434,0.0047534788759816095,0.21673643480099816,0.007544128901699544,0.18626925784132992,0.18242006409847591
0.09122448979591836,0.9842378248729317,0.047824796959448704,0.9138357858380105,0.004695075331901288,0.2224541157364375,0.006465314933353449,0.1885177838668288,0.18430127589153314
0.09122448979591836,1.0554645980044337,0.05260997151660267,0.9178616556995025,0.004562218499796336,0.22721952251206315,0.006750242531682576,0.18435871189233782,0.18769822245373807
0.09122448979591836,0.9649679671860879,0.045539506644039544,0.9104954405451057,0.004898524010897512,0.21997844798994687,0.007073454298903228,0.18615868968571955,0.18329528068855538
0.09122448979591836,0.933839630513275,0.0437454966452449,0.9091811890970087,0.0047966730783931336,0.22883337566797382,0.006793920523400422,0.18325547545541881,0.18829148435059598
0.09122448979591836,1.0046097707592012,0.048401336208901295,0.9150070520786662,0.004621990929298178,0.22903179259008055,0.006572722946739379,0.18729868076981987,0.1883873889107313
0.09122448979591836,0.9107280146887979,0.04128308536485651,0.9028254560065991,0.0050233315362131275,0.21341451245255416,0.007731594279534618,0.18710604379102913,0.17984169215532972
0.09122448979591836,1.0173524092506832,0.05143182821368577,0.9188943958461966,0.00448008233524863,0.2372776828566491,0.0062192566898458465,0.18539502546902487,0.1923662946920951
0.09122448979591836,0.9920719079998562,0.04783349123308657,0.9152410270573877,0.004645468456198892,0.23049003309783445,0.006903844533425287,0.18730485711463385,0.18893081671739861
0.09122448979591836,1.0621954394378668,0.051814345103625536,0.9151271825816438,0.0046362506690300915,0.21521239254916685,0.006945792320083925,0.18656001168138162,0.18125688070458623
0.13183673469387755,1.0362713227377656,0.04250623272409132,0.8849324381268499,0.0054802784589299365,0.23305817775520374,0.008776238141195393,0.1929718516622773,0.19948499006355416
0.13183673469387755,1.0180595276978555,0.040509388781919335,0.8777515558486343,0.005870128230076434,0.2166306772549807,0.010088379627310738,0.19149690829179855,0.18945792346114498
0.13183673469387755,1.0318442241754269,0.04100704740166059,0.8789632386602491,0.005679124543762758,0.214609657879618,0.009936287884252656,0.19614227063319437,0.18812396327202563
0.13183673469387755,1.0395594690701528,0.04272918333266407,0.8807884358926621,0.0056777127718363575,0.2320860944346605,0.008939322264337616,0.1946065502417583,0.19975933870957815
0.13183673469387755,0.9942199270543938,0.03920666065722252,0.8754398481278959,0.005771657069671909,0.2266963940832377,0.009429749910695642,0.1949816419016324,0.1962421420933151
0.13183673469387755,1.0179710226237384,0.041342019178989727,0.8752245583678145,0.005976769556452414,0.21126612119586247,0.010824263667831438,0.19207300570299485,0.18620661961882407
0.13183673469387755,1.05397710571547,0.042171661183957106,0.8789999190840344,0.00565745547905638,0.219240378198826,0.009726167598510674,0.19535341729686842,0.1917184400066384
0.13183673469387755,1.021705659744629,0.04060148662830121,0.8764952708948013,0.00569485047211933,0.21517604474734164,0.009527804941318802,0.19438912069135758,0.18872825519577455
0.13183673469387755,1.043957363128485,0.04133703139200692,0.8779693343415674,0.005626812564033904,0.21154077336805524,0.009819800157628568,0.1939321789775244,0.186363893999107
0.13183673469387755,1.0320005280700775,0.04099784230224018,0.8722305350722006,0.0059676463784032584,0.2064234682205557,0.010227587249140132,0.19641801541520484,0.1833889017941255
0.17244897959183675,0.9973729067643383,0.034873314262867196,0.8429556941179779,0.0066760909540733715,0.21802918073215802,0.012902155776535588,0.1999643022377759,0.1951605860969252
0.17244897959183675,1.015547317508246,0.036056832150627424,0.8444546987314723,0.006934897028724284,0.22965537394397684,0.012855593233085348,0.19512313459491165,0.20364230051493593
0.17244897959183675,1.046793824515633,0.038924770939306685,0.8558182864113708,0.006480533359988074,0.23982242764727443,0.011205322958120194,0.19906192910789888,0.2097289212907152
0.17244897959183675,1.0067190057324122,0.03442916020879089,0.8334385112394036,0.0071205191927965405,0.2014827839458563,0.015140154417074624,0.19796368153500157,0.18401965816568555
0.17244897959183675,1.0101224920339955,0.035310469281562895,0.842715937539647,0.006683224602016941,0.22411296960010907,0.011747884040522807,0.1981576917956974,0.1998109798779043
0.17244897959183675,1.0152974667284433,0.03537490415358349,0.8376534604780229,0.006985875763044784,0.1990648223296503,0.014266585201336618,0.2004537015249554,0.18183589011814957
0.17244897959183675,1.0246988942033808,0.037446225059088345,0.8484887363431506,0.006791501578328324,0.23485495700080355,0.012041593940015104,0.19970725158316027,0.2069520502104485
0.17244897959183675,1.0303531542995674,0.03603793590695592,0.8388211644295532,0.0071632167161317884,0.1993931344212063,0.016179148222337698,0.1999362359155531,0.18233936430637734
0.17244897959183675,0.9980018267766604,0.03530512067908782,0.8388255229880267,0.0069374694038431,0.21545277593965154,0.013104304641422124,0.2017055870338803,0.19378598031826233
0.17244897959183675,1.0049869362167718,0.034873083696509884,0.8387188021837199,0.007014833622960313,0.21747955070463906,0.013916339963828218,0.19986566631729485,0.19538395930414332
0.21306122448979592,0.9321332466907747,0.029730624195206626,0.8061271391994624,0.007617415191736798,0.2269222817653878,0.013493552431369247,0.20382779051983155,0.2045116856014469
0.21306122448979592,1.0092285260006586,0.03264672906740806,0.8181135254767773,0.007390339099162205,0.24298951113431524,0.01303865019762988,0.20153489708385053,0.21646117652823468
0.21306122448979592,0.9554349804083935,0.030612954203264462,0.805612676086869,0.008105273851052627,0.2341924747842845,0.015180402222095775,0.20455249036112727,0.21046206111151664
0.21306122448979592,1.0226235960126253,0.032397673764889515,0.8083930987930406,0.007434565107330772,0.20941279437499086,0.01479093768385265,0.20286571264244643,0.1925133484165148
0.21306122448979592,0.9935426765309839,0.03135419700474826,0.7972550622327064,0.007988796552847701,0.1952557851222778,0.0186260479466501,0.20358901002900298,0.18193993695404698
0.21306122448979592,0.9944164906165881,0.03138299889637407,0.8059664156256027,0.007733788577391599,0.21903363162543277,0.015735303536616018,0.20199134689061313,0.19976179326460639
0.21306122448979592,0.9961320487278575,0.03136731627715974,0.8041344207320981,0.0078507228691575,0.21515044103977413,0.01662867781693985,0.20301943533629033,0.19704629778932903
0.21306122448979592,1.021071794632395,0.03265475398546416,0.8112503647193885,0.0079014719021728,0.2203421935643043,0.01756641866521306,0.2041951607556819,0.20085528960592106
0.21306122448979592,1.037679318482072,0.034851090452696444,0.8240050124403585,0.007366004381996957,0.237253974797394,0.01381742985975007,0.20635751176247172,0.21215134562543567
0.21306122448979592,0.951401243359867,0.028953902628422033,0.7905925885559423,0.008642898066114636,0.1933836033860594,0.02061790602706222,0.2045275495993532,0.1804902683084026
0.2536734693877551,1.00044622266218,0.03029285137478281,0.773698072197926,0.009240144632762867,0.22266908811188868,0.021720992937953487,0.20466763528840584,0.20561130912741055
0.2536734693877551,0.9674376869331931,0.02842066136873961,0.7763115728440513,0.008292149329537523,0.23346667578100183,0.01568884298567944,0.20524670424196245,0.21283409787692903
0.2536734693877551,0.9818416456096516,0.03004269899160319,0.7778134511017828,0.008659454287438886,0.23248059706099666,0.018149383156887345,0.20738236210911595,0.21239385252971696
0.2536734693877551,1.0312694960786393,0.030791964288682656,0.7732251685660865,0.008858818986582487,0.20477048728411318,0.022310314333846414,0.20498472527417044,0.19179503092880343
0.2536734693877551,0.9938401114327321,0.03083898810802078,0.7829422580635255,0.009098134641167288,0.2406500666471155,0.019941068970901036,0.20696579323982497,0.21846895715281608
0.2536734693877551,1.045390986034327,0.030365696275378305,0.7755318493641749,0.007741271430905751,0.19190563559023394,0.017116197937716356,0.2065245936742937,0.1808624402127578
0.2536734693877551,0.9392528758610529,0.027519174696342324,0.759447563191794,0.008971216374165971,0.21882459684074115,0.01863401227051042,0.20490441064141068,0.2023666476945116
0.2536734693877551,0.9437919133017361,0.027942721147835352,0.7580332879431506,0.00945803760984396,0.21470947941714627,0.021824138481734135,0.2082204435591989,0.19954202769976706
0.2536734693877551,0.9758659665791507,0.029379415120042354,0.7791473288450155,0.008187160897584747,0.2431487256052713,0.01490278824557156,0.20529620500571394,0.22003814765207694
0.2536734693877551,1.0214907756362064,0.030844595187361032,0.7817175355150262,0.008681305058202695,0.22012209537216268,0.01934535306074161,0.20675519720951835,0.20314189348721007
0.2942857142857143,1.0047062246460159,0.028323755038226813,0.7443779474072658,0.009065126362059748,0.22044272396259618,0.020164030842946472,0.20759799432336473,0.20555867118454785
0.2942857142857143,1.022111026195266,0.028899402204250014,0.7439474057627617,0.009420145583165835,0.20244130471696092,0.023705887984884766,0.2064150018384906,0.19140479171641142
0.2942857142857143,1.0381856241759506,0.030253094587243012,0.7511684426428562,0.00978315273627625,0.20320411635786725,0.025958355729342495,0.2068815169514076,0.19214992172396186
0.2942857142857143,0.9611155696387912,0.02776737316899775,0.7546112144763197,0.009284918906440103,0.2572468326255507,0.01751225822706377,0.20991246294577828,0.23259728959716086
0.2942857142857143,1.0069739429201123,0.029256805233390516,0.7465098714813321,0.009309384176712825,0.2305503398626358,0.020333948452196146,0.2081948458601934,0.2135952795739438
0.2942857142857143,1.0011523464933245,0.02878210030888669,0.7503516691166162,0.00935298137847008,0.22105701739583053,0.020836635065095255,0.205796832019988,0.20574127303101244
0.2942857142857143,0.9750173113424178,0.02837889367562205,0.7365101164027299,0.010078047777757561,0.2212057795687988,0.02364498436922194,0.2062795013696762,0.20652399858997433
0.2942857142857143,1.0224617099331428,0.029316875054897044,0.7552703265082594,0.008927486580230837,0.2249023725745319,0.019580061642539386,0.20457625748059025,0.20873897463218122
0.2942857142857143,1.0166252229123376,0.029507900855879624,0.7499174811895603,0.009553033381346757,0.23523142972708472,0.022049141640920058,0.20897705804635194,0.21738666140138657
0.2942857142857143,1.0327210765338797,0.02927801597338561,0.7310457280664339,0.010882968719583296,0.17963466915975573,0.03679410434742586,0.21277438242268612,0.174583234906618
0.3348979591836735,0.9862799666151403,0.027176888908654637,0.7153465837241502,0.010691251247343072,0.2245706069013458,0.027458082467851867,0.20730674359777254,0.21085329318725415
