delta_t,a_mean,a_std,b_mean,b_std,sigma_mean,sigma_std,stddiff,stdpath
0.01,2.1762101989440747,0.9240309274715273,0.9952390778055467,0.0019070342394821044,0.3186172713925937,0.006442120705800724,0.1448553756772141,0.14415910492953987
0.05061224489795919,0.9985236855925509,0.15250635940783647,0.9485486991709899,0.008073923795964583,0.3175537373745161,0.01013714820012164,0.20770891513911316,0.21329523796192387
0.09122448979591836,1.0419278424137601,0.116634755433732,0.9154931991412159,0.01085035456078478,0.3241566123439365,0.015027267023206909,0.23195570867225035,0.24030279022161602
0.13183673469387755,1.101983391391012,0.10058717213814071,0.8699325063843913,0.013626116508934121,0.27748684924667105,0.02066982065492972,0.25570879972381033,0.23309103033473877
0.17244897959183675,0.9617605285566713,0.0809757068968231,0.8555325468538892,0.014682755782819527,0.33317646472743145,0.020103017282459855,0.25489912588571734,0.264887390541027
0.21306122448979592,0.9817705480517739,0.07288516063700708,0.8016228047642572,0.018807001076297694,0.3409714210084553,0.028257197773797305,0.267116460665917,0.28376118093062813
0.2536734693877551,0.8774269864683023,0.05990672674553667,0.7587291066568861,0.021283375710382944,0.33720876505712943,0.03149824322699463,0.27635624720906016,0.2852793260028759
0.2942857142857143,0.9838890603391626,0.0631453976747508,0.7090607842072646,0.024498427832231617,0.25942053478658694,0.056492862312870026,0.2804293939183442,0.24230642807699387
0.3348979591836735,0.9046270403745227,0.05858452597267352,0.686145665998947,0.025772179649150007,0.3416127957064766,0.042766523131392266,0.2914088407813279,0.2992507936090045
0.37551020408163266,1.0304408227897117,0.06935924745484444,0.7311950428131884,0.02420152152092604,0.38919161353211895,0.03991009889728225,0.2893840017726286,0.3289204197238786
0.41612244897959183,0.9213176603293931,0.0601000992489473,0.6228932260447689,0.030476841030055622,0.2928179901471194,0.06659394288188544,0.2839648677390476,0.2734145544402537
0.45673469387755106,1.0113727354265192,0.06530641127431627,0.63934727433788,0.02851850943510223,0.33005434692903446,0.0607457992874035,0.28286691794979213,0.3011049800583493
0.49734693877551023,1.0204260551608204,0.06345937728551095,0.6359562599181259,0.027773750691579238,0.2666691554890244,0.07313437714463668,0.29702859313200886,0.25602669218898494
0.5379591836734694,1.1305323838188828,0.06421810149641627,0.5939062118911083,0.025675684727668804,0.27142756357637005,0.06483128822563167,0.2947414586506553,0.261624520448475
0.5785714285714286,1.0028636675917275,0.07294553792516306,0.5540592696712051,0.035912678144329115,0.2966925918969052,0.09323151300418513,0.2960617372308025,0.28702075864333
0.6191836734693877,0.9458855805394897,0.0651763198683001,0.5494567847426997,0.032877796220165754,0.35514099387001763,0.06747973813232759,0.29613092206957947,0.32465842548158524
0.659795918367347,0.9676812130979822,0.06219632614947208,0.47968224575940227,0.030655828283050943,0.2574250509823742,0.0824374574075257,0.2901569047641957,0.2555513678051707
0.7004081632653062,0.987744030516689,0.07092553902372457,0.5443664550131202,0.033542249704979175,0.3632635359433211,0.07421682525760444,0.29475728271683893,0.3331889354384077
0.7410204081632653,0.8246829034128411,0.07023654224618021,0.47492688653455456,0.040025881945561025,0.3570434655640818,0.0803870817578387,0.30511434149099365,0.3283310861036598
0.7816326530612245,0.9824929965346908,0.07967749364586199,0.4573432505375187,0.03678832049889105,0.3379149115149166,0.09956065039090004,0.30221362725062556,0.3235179558907648
0.8222448979591837,0.9348683333776215,0.06763297159009375,0.4248357859502777,0.032142075833892655,0.3204436613357125,0.0827394398430603,0.29776083953001203,0.30688777165510794
0.8628571428571429,0.7884505945337703,0.08804047058570265,0.4838060006328291,0.04779158068619532,0.5537685721179516,0.07303165159260552,0.3656543702546001,0.4475156013827806
0.9034693877551021,0.9229717810032843,0.10237491396032533,0.5075275425462997,0.052431156629284104,0.3918714689059456,0.12701319537043873,0.3042010482868342,0.36287595385036514
0.9440816326530612,1.0176007102385225,0.05351037817859254,0.3821218539840259,0.024761900797020252,0.23315344023042622,0.07302363540966936,0.3022217369632989,0.23518160919925174
0.9846938775510204,0.8570969321214791,0.10261218220419994,0.4355079618604344,0.04977710032737561,0.47722899792689816,0.10227361512738908,0.3376131469084422,0.41587945320198844
1.0253061224489797,0.9285733709010414,0.14995047788984056,0.3803104804547108,0.06293508447699414,0.3756670536930984,0.18529903072633944,0.3066777419151338,0.3744604720770575
1.0659183673469388,0.8827951777718718,0.11591388989569727,0.3484886316426613,0.048005716179578585,0.43636523921831327,0.11962150323605376,0.3188561256194013,0.3989324309880988
1.106530612244898,0.7851252670913842,0.12654158343076416,0.3896644341587994,0.061184892121392234,0.5195165502998831,0.12184810652292506,0.34604814515464916,0.4426563636767222
1.1471428571428572,0.9395964795510691,0.10797610599896144,0.37355085032739965,0.04512601862387986,0.41669681755207455,0.11885760741300105,0.3084448072197914,0.38683135215552694
1.1877551020408164,0.9695827465040975,0.12240127400729257,0.35775431286503434,0.046059317706903115,0.40138385782608116,0.1532321424897116,0.30290913510572764,0.3858166258619743
1.2283673469387755,0.9084691533403931,0.11615938658045763,0.3229015651978417,0.046943008326266585,0.4199832553548064,0.12145171221453016,0.3104512499130026,0.3905385053961113
1.2689795918367348,1.0075347560657375,0.10217284498334747,0.3388624476371308,0.03930038062231082,0.30963294502397964,0.1357847939359329,0.304976521954459,0.3160595001791066
1.309591836734694,0.8739428509777785,0.16644108554708717,0.33457870064886575,0.06665897709559936,0.48231715499307143,0.1618439871969653,0.3356698854021549,0.4362856628514077
1.350204081632653,0.818038682697597,0.13141870216418208,0.3115795548047053,0.052889678973006234,0.43046988208029546,0.14870236102387416,0.32635247647418125,0.3993406144556427
1.3908163265306124,0.9252558804722509,0.07965505380870058,0.3066287918979003,0.032792088687851544,0.30319562395897104,0.10713686074642627,0.29794483118346127,0.30185481424696275
1.4314285714285715,0.606889505056623,0.15461484724395322,0.41056646180012213,0.09052464230158144,0.7241894421439131,0.108049320213644,0.5169548363659389,0.5113565864483195
1.4720408163265306,0.7516988150420846,0.18430145591561675,0.3622630531345279,0.08353306016315361,0.5893778377066928,0.15994218600808655,0.40162098625124765,0.48408634344185353
1.51265306122449,0.787078078079227,0.1384006823251271,0.33262295020961397,0.05917504196626506,0.5625635588116628,0.12021887612209017,0.3752948747276057,0.47091363801714176
1.553265306122449,0.896778404515843,0.13100533044987114,0.27061809717200813,0.04730248435298727,0.4512849970045559,0.12632897810338495,0.32342790874759575,0.41370609779970247
1.5938775510204082,0.7655977382912668,0.15868128044904697,0.3426123736291459,0.07045921135752521,0.6059965181970247,0.1290648869398984,0.4084814717801724,0.4917992081915719
1.6344897959183673,0.6966598751686076,0.16698139233628598,0.31000017542263697,0.07205042401873019,0.6238713207395071,0.13749411217661486,0.43745035929364084,0.4956330917830171
1.6751020408163266,0.5145689996315485,0.13838086996983298,0.4219744442491709,0.08683426170890318,0.7740503360568143,0.09400139984975243,0.5752559292841743,0.5045317705716929
1.7157142857142857,0.6825874711162451,0.21634905737362833,0.26153468920919193,0.08939833573551821,0.5804474855096267,0.1870494574284757,0.4097303540825625,0.4808344875704138
1.7563265306122449,0.5294167043425965,0.2551242726405643,0.3526322170299958,0.13645156219394167,0.7205957149517983,0.19375954864840378,0.5363886120888645,0.5033026715527703
1.7969387755102042,0.4010040572302342,0.16325048990756533,0.34915825058186417,0.12313048040203335,0.7922812157255781,0.10594735151762187,0.6189935577526333,0.4835005606591307
1.8375510204081633,0.5588099189224248,0.17283657935899524,0.3371070171936094,0.08990430033182735,0.777727829158975,0.1153886123467434,0.5673844517287271,0.5269291436856329
1.8781632653061224,0.5810800741690029,0.1812921479513336,0.24576277343718805,0.0722448009763155,0.6683543064447139,0.13635455200698557,0.4706472709483239,0.4999408772050814
1.9187755102040818,0.5216738997874911,0.18201048113527868,0.270740243747695,0.08526829925496254,0.7100370059417588,0.13527395970029024,0.5144925460298955,0.5015423015862049
1.9593877551020409,0.30331768731590397,0.11310604751105487,0.47773793775282364,0.10615834980973315,0.9008882852882197,0.06539292251863137,0.7596348471846863,0.44886521141834507
2.0,0.284708417810117,0.1146758239582946,0.5440243474254053,0.1288900174834998,0.9110360507034746,0.06739798850932259,0.7597732761427077,0.434360201780388
