delta_t,a_mean,a_std,b_mean,b_std,sigma_mean,sigma_std,stddiff,stdpath
0.01,1.0409898495325516,0.5103436448191397,0.9895410642020365,0.003544007859502442,0.22254065735059123,0.00530631982311911,0.12080797789676707,0.12098226056003739
0.05061224489795919,0.9911966526298879,0.16136357035721544,0.9535346183722041,0.007628125788724277,0.23643688599394877,0.009817494397623985,0.17222408340563974,0.17387409227700493
0.09122448979591836,1.2559335234626088,0.15639278834259923,0.9298937790162644,0.009389814663826119,0.2167703719225244,0.016021433054547105,0.1887155198793207,0.18157555516687818
0.13183673469387755,0.9656760571097016,0.08372456927462281,0.8630431395945407,0.013451815934598706,0.19252506133509087,0.022800372438349432,0.193249135631471,0.17406931923012867
0.17244897959183675,1.0829538455568481,0.09363403934879473,0.8618510310633947,0.013631913087956905,0.2497281311100106,0.021376357615128978,0.19487786708621743,0.2165036568661218
0.21306122448979592,1.1079802782573416,0.08426779364250331,0.8278579922130737,0.015300024940508241,0.22020458308994798,0.027939917679085262,0.20087116801853006,0.20123750124521944
0.2536734693877551,1.0136670545302353,0.07293591044894081,0.7971474149123946,0.018050452376042272,0.2486181443004587,0.035245445708463864,0.2041963185380718,0.22449854339533892
0.2942857142857143,0.9815879030522949,0.06620253837899823,0.7569529831720611,0.02177003384719767,0.2944239623232401,0.04227282120719705,0.21869760201043337,0.26149243762928714
0.3348979591836735,1.0308860734158,0.06265574465929157,0.7210185171030358,0.021752427326334155,0.2245794843838184,0.05301354085752923,0.21231445094859602,0.21468233986795876
0.37551020408163266,0.9843704718878062,0.056680307863690306,0.6654641573021849,0.023047465984444154,0.18379409707802422,0.06374576964819381,0.21277778844435646,0.18575224300375198
0.41612244897959183,1.036698044968137,0.06080465333373502,0.6778827903819294,0.02214358480609252,0.21669333431068213,0.05297194614403454,0.2071819604909998,0.21042547774462617
0.45673469387755106,1.0045427241809164,0.05468181572362197,0.6250343762596221,0.021863464295887952,0.15859493561857677,0.0593898772784404,0.21683763837431558,0.16399728599743388
0.49734693877551023,0.9515592380119866,0.05465003852419942,0.6032033183732536,0.025404358064189447,0.22318027743092228,0.06149931557442593,0.21628869577244703,0.21908856095560725
0.5379591836734694,0.9750901775819061,0.053945802569658356,0.5807499251152344,0.025811584940153863,0.20649373877150126,0.06690350543131167,0.21667800686277472,0.2073819410347563
0.5785714285714286,1.0516098522525232,0.05837307501956705,0.5747211180110451,0.02609669418535975,0.17527166726089596,0.08093716285628576,0.2153000747982845,0.18660649610717536
0.6191836734693877,0.9940885169851286,0.05518397534371222,0.5822919200223484,0.025572529180170566,0.2277986115594445,0.06407907044296193,0.22010238837196697,0.2245144965056313
0.659795918367347,0.9145892874796693,0.06618504298363886,0.5334154736365936,0.033888154179298975,0.28422454712204337,0.09458475215585402,0.2230163227221469,0.27732946076039083
0.7004081632653062,0.9313564766532701,0.06402102649999042,0.5284938646012288,0.032931225846195546,0.32632434193166654,0.0725131970629924,0.22798095388022505,0.30481822711864276
0.7410204081632653,1.0463955971677101,0.0518563595653463,0.4841718832000521,0.023838662588853598,0.21308730501647127,0.05563399851281314,0.21558638298954458,0.21244064875908497
0.7816326530612245,0.9996727797091585,0.06274410131522719,0.4996147117770374,0.0299742817327474,0.28569933169328166,0.08028438329799033,0.22282200387132553,0.27787568839027577
