rho,coupling,pearson,a1,da1,a2,da2,d,dd,da1da2,da1dd,dasdd,a1ep,a1ss,a1c,a2ep,a2ss,a2c,c,dc
0.75,6.0,0.7550647058522736,1.054296649091174,0.09614049654503275,0.1426419421197193,0.006312278639522655,0.9778268583212916,0.04666377126174397,-3.680672231611927e-6,4.374062198106858e-5,3.0242724043611453e-5,1.2194072197546948,1031.5306846928781,781.0258897405835,1.4856548373274583,141.5330001654258,15.445143139555853,6.405830700584741,0.752908113120208
0.75,6.0,0.755731324726537,1.1551368134949398,0.11305586442665366,0.15454721666627258,0.007019118919477525,0.9436293519780854,0.04332464851096,1.6870624999260282e-5,-0.00010009562897668605,2.1592454660502507e-5,4.494729804672891,1115.84248589238,868.4350918925634,1.001698035801964,154.15634475112805,20.803205044872378,6.488963678387266,0.8021035233779984
0.75,6.0,0.7495533761907577,1.0617590992082946,0.09336646206080963,0.14759743895664298,0.006489091711227706,1.0178032033528193,0.048207088680873394,1.6180810008983713e-6,0.0002583592941845856,1.789663798444093e-5,1.1951792104488728,1038.9463397831394,775.0715898012082,1.1165744175134045,145.69532827289228,18.949478208028157,6.207373868308003,0.7086916763420409
0.75,6.0,0.7569227521655744,1.0734048952103317,0.09152630264630583,0.14754593496815857,0.006626431399967855,1.0816437869833526,0.05259447167633644,1.2829877639407968e-5,0.00017374144125872838,1.8115277519786623e-5,2.56993778253867,1050.1448688083094,767.4538745686501,1.0004833151079657,144.40404241756468,21.217889559124043,6.28912999902266,0.6971727444830375
0.75,6.0,0.7387012773182549,0.9904554220149236,0.08086270546112713,0.14319030832523288,0.006187735676939934,1.0632204220122556,0.05296731999816557,-2.9379959426661465e-6,0.00013164805904990998,2.0075604149488378e-5,1.1430981353858105,971.2850976622336,702.4694940127,1.2381039851301678,141.63502744875626,14.170685446029545,5.93003676172096,0.6414800293109818
0.75,6.0,0.7640545912961729,1.1540253370001128,0.10680754124944591,0.14895108218317354,0.006695783685072508,1.0494996785218684,0.05000651463343195,2.314213776850544e-5,0.0003756566263963012,2.326785873720153e-5,2.6377974392674446,1124.02629984515,850.9739674765715,1.0007826544219687,147.44931543846,17.871652867672676,6.762238973641467,0.7893763466328727
0.75,6.0,0.7552949799330844,1.0662206307982092,0.09427606296379895,0.14691417420820566,0.006464118067766995,1.0114605073060559,0.047161563763987724,3.9030607644513245e-7,0.00012193002297718003,1.3380072436173756e-5,1.7074623709921277,1043.2973504964452,779.6300742248761,1.1091438756875793,144.46322309690558,19.999408817719235,6.271395682339032,0.7173766506276892
0.75,6.0,0.7151248818759307,0.8469836406987084,0.06748374843489101,0.13723276063836193,0.006209845465782188,0.9523497474982164,0.045669051141207284,8.522836881264333e-6,8.1663012570495e-5,2.7023911614182147e-5,1.4383683070043425,829.16671246862,593.0043939460605,1.1365847000212046,136.69613267779866,12.61421878166602,5.184060068365231,0.5625234420440943
0.75,6.0,0.7511677851950731,1.0496423638777848,0.09109790454798378,0.14688803175867238,0.006528625742963971,1.0037468651950372,0.04740843728342395,-4.5815136167417505e-6,0.00026270014090407073,2.7902084690390017e-5,3.0860355656479777,1023.2297965427786,760.5751450534854,1.195372350924468,144.6687983023177,20.536145780960616,6.160160405900544,0.7001368756330265
0.75,6.0,0.7178417985849964,0.8740999471569896,0.06676010108990761,0.14000995087777146,0.006322722582787691,1.1148706272684348,0.05637688500793357,-1.1228614878161697e-5,0.0002118628462626638,2.7718330241873383e-5,1.4318321161173202,858.3599376977105,584.027747240308,1.0379395571620766,138.49770649928087,11.751235221333854,5.256417776319257,0.5616886229291551
0.75,6.0,0.729202713356813,0.9813317170482899,0.08547906321449984,0.14970798558341517,0.006724278230226441,0.9171264399874695,0.042379626571515776,4.646621351427564e-6,-5.524476142985207e-5,3.306804832147746e-5,1.2528238704103938,959.178902890531,723.9132618226413,1.0056266134615455,148.47233030802923,21.687210146004773,5.567989603767842,0.6421197320207201
0.75,6.0,0.7615493016856375,1.048545419308094,0.09245110871906372,0.13987366384121297,0.006184573161383771,1.0562150812568085,0.05257361028438451,1.6499665424156595e-5,0.0002820453773155355,2.561239935857434e-5,1.7338912746597053,1025.5375827379987,754.9656170196323,1.0034560160672412,138.34965942899754,14.30121474329591,6.510077960417942,0.7320648196048564
0.75,6.0,0.7421851613091964,0.9837237843126508,0.08279779041394292,0.14343467468532686,0.00637112524474574,1.0679526644515944,0.05299564924023722,3.2018579684119216e-6,0.00020595717996936636,1.6240453675376502e-5,1.0408574428562187,966.0120101942258,691.0766572608014,1.1392704263060822,140.55987061483262,18.813498286136504,5.871660093130296,0.6520294316221104
0.75,6.0,0.7178736892661374,0.902394775485815,0.07269163608788903,0.14619192373243597,0.006483872966004249,1.0727855382254956,0.053318916460195306,7.57586586986505e-6,0.0003491201201565804,1.537027767776306e-5,1.1249195051321947,884.8942759702791,616.0725142835224,1.1895232606676303,144.08712748694012,16.761662755639858,5.184415585024819,0.5651042604116572
0.75,6.0,0.7467530285593181,1.0133713488904514,0.08639625885038436,0.14557979247843117,0.006571081436243539,1.0394024349674404,0.05136002983616619,3.437762380937532e-6,5.3165476622996885e-5,2.45081768584205e-5,1.199686035179165,993.4405054470913,727.1563073859858,1.0408137739494026,143.38993910363794,17.553644643297957,5.974861717728682,0.6701039600335628
0.75,6.0,0.7832695978081899,1.1581470575285866,0.1094666752584,0.13913479818991994,0.0064118830080627425,0.9160004398144288,0.04232092389770075,-3.570200917522173e-6,8.65396198927139e-5,2.0383898066762552e-5,1.1422332823751176,1130.0518619838197,884.3468727647407,1.1848841239385433,136.3430769205627,21.322267704997024,7.341700535612075,0.8793336161458909
0.75,6.0,0.7263058249913996,0.9502779819063534,0.07865004199181766,0.14889172772896414,0.00678059948323009,1.003457672118902,0.048926757450898924,4.629235582919061e-6,0.0002732115550852682,2.403594207327242e-5,3.211071576923178,927.7090504781885,668.6675257255721,1.1225147639927053,146.17346478526795,22.29643661873054,5.3953042694862035,0.6008101054359234
0.75,6.0,0.6964788290726717,0.8987614456122371,0.07443080055186013,0.14818924429466257,0.006810986992687468,0.9621218634899484,0.045728668536384166,2.6518704941099282e-6,0.0002810232729877197,3.3129838265180984e-5,2.8457194857662724,876.2897884445503,632.6264755499819,1.045017815578031,146.74730257290312,19.82533185162231,5.077611816758848,0.5750924797303648
0.75,6.0,0.7626588917736185,1.0443345183863306,0.09045695995889955,0.1384758091630351,0.006242156624376556,1.003378007544436,0.050030369569822784,6.440893050577618e-6,-3.8387374805300684e-5,2.3453584086239536e-5,1.058102787001666,1023.7903301995499,760.2734427722781,1.0142109992637132,135.62873380151498,19.175746317171793,6.556606703562512,0.7357984483502183
0.75,6.0,0.7499473304925798,1.0179241201356233,0.08617792095962176,0.14245851993511502,0.006264507482357284,1.0148543739811224,0.04741006202629704,-4.872801228199435e-6,0.0003482787588401166,1.1740160739033997e-5,1.2692040588416638,995.5137946232792,737.2068063280858,1.0446144570164764,141.3402232087539,14.751181966514837,6.159357327843603,0.6851919128347868
0.75,6.0,0.7438579640006545,1.1118966588845767,0.1016371208401791,0.15743176251460017,0.007295887304706004,1.0175948305437386,0.04770448224368718,1.636456279562055e-5,0.00030892863723936727,3.239460779708122e-5,1.3676124918057737,1082.1043466826998,821.9736159091165,1.0289922861255774,156.69252532479075,19.175057228983746,6.077213179672789,0.7206137210109645
0.75,6.0,0.7773490443988065,1.2601744429255566,0.1278485832096524,0.15616478289876765,0.006800999808228746,0.9457072865766928,0.04262800025605256,8.744114752619602e-6,-0.00013629161426054166,1.8682875692919926e-5,1.0000008782005592,1228.1457640810152,972.1472696682969,1.000240348728142,153.37505146906753,28.388426139195214,7.084361859016944,0.8875718976546157
0.75,6.0,0.7528259563771185,1.090942645047019,0.09784844952360751,0.15197847157571223,0.006727528473041214,1.0026112621376455,0.04940451091412257,-1.326726816893816e-6,4.439604355860111e-5,2.3429160060957834e-5,1.014593305925854,1067.6615209095767,803.1633671919121,1.0176202664045546,149.1845857030671,24.314391209808498,6.192339642405623,0.7194548264161845
0.75,6.0,0.7339282502788718,0.944585671739322,0.07455876370993375,0.14351249151762027,0.006488762502030704,1.073580428288189,0.05272797222769342,3.0092199888333517e-6,0.00012761809006872139,2.076588065744521e-5,1.1503691092984736,926.052739251448,655.1298373687647,1.081833646405817,141.62908875856692,15.242906052801489,5.595223080610895,0.598813515682766
0.75,6.0,0.758021072852502,1.043188462762828,0.09085363808677493,0.14257221043829743,0.00652041317569342,1.0554477018060102,0.05144920605804225,6.162672866349637e-6,7.710348803728361e-5,2.658299922898556e-5,1.3537717664102085,1021.6271144600743,748.5354984380772,1.0275466100969748,140.15213358558336,17.76585236943991,6.33186791428549,0.7183446009582182
0.75,6.0,0.7521221966517329,1.0226686431282446,0.08614959158301744,0.14056912126510582,0.006278380129911918,1.069104678923245,0.052839788257782176,-4.711474286788786e-6,0.0001370468331968184,2.5503537661031507e-5,1.1538229463683047,998.5548950235159,732.961722364088,1.006852469869506,140.6979247012241,8.32031128347446,6.289900264407986,0.6973110077744388
0.75,6.0,0.7209380947159301,0.9034696165732338,0.07602698496513353,0.13884482422420627,0.006244925316906392,0.9311314788916184,0.04640375167365378,-7.076214383453296e-6,0.00025171145201432127,2.816314379566126e-5,1.908619347914355,882.2988599810471,647.3875702475109,1.495181821849028,137.43555391285247,16.238815104417625,5.520501579654423,0.6255982494542481
0.75,6.0,0.7052756462335598,0.8054895514156383,0.06250216238437471,0.13966679592263545,0.006295928973748341,0.9879207728618139,0.05029028352317797,1.255004779394857e-5,6.679734245027768e-5,1.802387199729922e-5,1.1166179336376365,792.9747632741424,541.256731033052,1.1834411210153923,136.30219619842077,21.666144637025702,4.778297013632005,0.5112092736317069
0.75,6.0,0.7263221368487227,0.9915598260193189,0.08207404434089949,0.14962411316858426,0.006743108087059196,1.021648429118092,0.04928532061147205,1.1475957819921812e-6,0.00015087020082742476,3.26244672782922e-5,1.0307177978297906,971.1700664237222,711.3155640452447,1.1778526701609695,148.1222796739773,17.972260502355844,5.640356176336509,0.625386575540934
0.75,6.0,0.7341190040041903,0.9226250050647766,0.07772012068118314,0.1405070231599679,0.006310287609892167,0.9940578609855455,0.048592741180164656,1.2025686784286926e-5,8.566703185329095e-5,1.8960847942770264e-5,3.375467991684428,900.2421298800202,641.1034713059147,1.5416130144837166,137.00386091203038,21.6136391711974,5.579017904559803,0.621437089367226
0.75,6.0,0.7552946891321852,1.1234613264854791,0.10182507657651592,0.15080269684924888,0.0066255953471898495,1.0146496841833115,0.04759825338370894,3.062523951439216e-5,9.657141867561124e-5,2.5472600397281303e-5,1.0084487006321576,1095.8495922484842,838.2135788218984,1.2399296377236464,150.56236854888303,14.558513245189614,6.46292567732989,0.7399070030318756
0.75,6.0,0.6904355218569969,0.8628051875634235,0.06889963242816588,0.15439091426771873,0.007081813956554858,0.9826982697710628,0.04681169644887536,-6.833176837231413e-6,0.00014256530664740434,3.179402865844367e-5,2.487234757910418,842.4706086138866,597.1547601710778,1.064535954449226,153.46764734846147,20.550389467679633,4.600414873769692,0.5189639447911698
0.75,6.0,0.7682310355904801,1.1292069237833207,0.10615217947443853,0.14386284198022312,0.0063265605569365335,0.9733412798593261,0.046361924181278,3.293576487173057e-5,6.979912902348095e-5,2.6159691336615188e-5,1.0878480415253184,1099.8845471012303,848.7646156333211,1.1491997616355518,143.2212274002321,15.781899450085298,6.86282666417534,0.8018295019497147
0.75,6.0,0.7450433721054557,1.0735169930841417,0.09509947378614947,0.1533554014553259,0.0068166070061200295,1.0075774434632025,0.04794849199261809,-6.351054525683175e-6,5.6544589287406e-5,2.7224324367959852e-5,8.624996755416625,1035.0344631049993,773.8071611609571,1.0872445217747508,151.56048498806913,21.250077143096195,6.014217326574962,0.6971702615594506
0.75,6.0,0.7493096173547865,1.0100676476158228,0.08302980755728029,0.14535174222148775,0.006588992168944565,1.0087841614805089,0.048921222435348126,6.018252892751764e-6,0.0002934769714662671,2.6541119036560067e-5,1.0203719444613895,992.930171569102,726.5940357101782,1.2406432476018707,141.3649603580906,24.17764768475004,5.963056737107902,0.6502465252548548
0.75,6.0,0.760373814710278,1.025652011148888,0.08823744245979447,0.13708172863807624,0.006012217306148352,1.0456624128347458,0.05189968700143732,-4.0944445387926955e-6,0.00024676404055572215,1.0447470510126959e-5,1.4332715411371815,1003.7961394413375,737.7032310229217,1.0480505341818753,135.88421295250694,12.143842861687524,6.496644961885574,0.7271685467193222
0.75,6.0,0.7461526419906859,1.0400867901252575,0.08839307178486425,0.14548774844927348,0.006535506791955512,0.9998674028466095,0.04752011590590013,4.235841603548367e-6,0.00011265597776818387,2.1830983850624033e-5,2.058910040168965,1013.8810000342058,760.3317789841385,1.0017506973179353,145.16254926964731,13.939691040750551,6.163137516071095,0.6860073308128569
0.75,6.0,0.7557038572765846,1.0286679825438028,0.08800338793168547,0.14267484910823064,0.0063710972819624985,1.0600151657976349,0.05214013807090807,-2.1607117576592822e-5,0.00024761149655347223,6.068296117293706e-6,1.266126666376602,1008.7221775699498,730.2843589532723,1.0005016706827812,139.18982586514332,21.69177381911092,6.225296395799278,0.7091713480986558
0.75,6.0,0.7005534406593649,0.9149520083952,0.07690241214118884,0.1531250047904631,0.006755613829038068,0.9286938535767671,0.04375456902244869,-1.410895689334111e-6,4.540660083718652e-5,2.6177013067994644e-5,1.6522248158495414,894.5429709831805,662.4838212163904,1.0054566902059754,152.84194507075284,20.208578550032886,4.986908690737348,0.5706008445395468
0.75,6.0,0.7547900108536975,1.0981474896056331,0.09904917859288433,0.14675223707122356,0.00672056023077908,0.952286061177967,0.043820722535174,8.640134080953516e-6,5.2514664173387206e-5,2.8372661973286427e-5,1.211393479881046,1071.739145258488,825.2976384706978,1.0497366818334264,145.55273439188176,18.741109493777834,6.4982403955883825,0.7535550994834724
0.75,6.0,0.723930332131978,0.943714255638088,0.07716164259563091,0.14508062068223115,0.006493129427489673,1.049633526624464,0.05159536553587703,1.1911409525863662e-5,7.203031388141344e-5,1.6245585610118474e-5,1.004301577697729,924.9757377174757,661.4163862509298,1.107780431049716,143.81201232259107,15.449492703244006,5.517195693926473,0.6017458734236568
0.75,6.0,0.7506297043038723,1.0062390554331522,0.08397594842039756,0.14047804883045145,0.006313474724535385,1.002879571825634,0.04843866532317978,2.5379275380740803e-5,-2.959636034971033e-5,2.653925505275853e-5,1.095507979598272,984.3546254387255,728.1738565125688,1.032392333630084,139.33644399233935,15.425419287472101,6.176068733016101,0.6658186561454336
0.75,6.0,0.7597310711189055,1.0956217759996014,0.09871966945624529,0.1476193295571913,0.006763982694298251,0.9903977489310302,0.046933783921118126,1.845270972241128e-6,-2.377043636732835e-5,3.4551425683651165e-5,1.9127909677111266,1071.0553990372473,810.5916067177785,1.0414876243249418,145.4667842322203,21.117426487302986,6.437348228784729,0.7502609842207595
0.75,6.0,0.7790619222353807,1.1350975568321724,0.10724676497616274,0.13857398263221346,0.006293915709443207,0.9402789969001815,0.045022798580271105,1.3540647465971583e-5,3.9446443655909416e-5,1.6518588592537214e-5,1.1689227776662356,1106.7132428612467,858.2510025969013,1.2001195147494874,136.52278170600596,18.838555061204424,7.207423464257062,0.8542338930976703
0.75,6.0,0.7314796620109109,1.0054711471678404,0.09103755432242333,0.14881784239695264,0.006908520477198415,0.9475519479465947,0.04553507616263885,4.1545410492261476e-6,0.00022550729440971694,2.2713871173212383e-5,3.502276755084537,978.1163456076679,733.7704207419173,1.0000060984770005,147.3007528761318,21.375048341116212,5.770761213564375,0.6890385666896768
0.75,6.0,0.7411017581722785,0.9751588468721857,0.08536606209841856,0.14260746678951522,0.006451182156035342,0.9636654198676677,0.046470120747554584,-5.84350405972896e-6,8.364901760563666e-5,1.158790098027693e-5,1.090879453070394,954.2476344074532,707.197136170832,1.00022823046206,141.09693625408656,17.941666298446236,5.852319138568089,0.6791085999107287
0.75,6.0,0.7154498170056645,0.9376685165594747,0.07943883283030792,0.15169897520421194,0.0067323971910686325,0.9957425699515702,0.04736499038889765,-5.6702428178936754e-8,0.00011438626990780939,2.3593915496063262e-5,1.0033265776307985,916.127963558746,667.9547210905915,1.0015773933376984,151.54174544003553,16.671148630832587,5.19327346524685,0.592318509051451
0.75,6.0,0.7471145138009154,1.0675673830414407,0.10062800616453164,0.15144944760778423,0.006973284249769294,0.9592046513038708,0.043420291383725135,2.3301063517931223e-5,0.0001296315195050519,2.632616800031194e-5,1.9633613037541084,1039.3856352052383,791.9657343694995,1.0003503244178114,150.1212456087201,21.187860106692348,6.062868871342341,0.7304460842072807
0.75,6.0,0.7541965951676526,1.0380012402404297,0.09087007572286625,0.1441475083858864,0.006393972994345551,1.0167315028800912,0.04790495319245642,-2.2492309709565178e-5,0.00014661697571350746,1.7874629792844986e-5,1.046630406932111,1017.6497774929262,751.1245721964178,1.0122818432343692,141.22062590574356,21.265682272162305,6.216124349953225,0.7192686095266384
0.75,6.0,0.7229172666493171,0.9561649568343052,0.08142736412281422,0.1496680126668616,0.006770381240498931,0.9530976698076886,0.045736323550196495,8.402276387345413e-8,2.2492383573713432e-5,2.5830871289878738e-5,1.2663950297256217,932.8007970113011,692.5278602238823,1.0563381441995328,149.08920280890763,18.580392529331654,5.401611133428023,0.618190075557458
0.75,6.0,0.749462265157941,1.024162354207936,0.09036976673655162,0.14459027372608405,0.006449822162007119,0.9317595588698849,0.04401946948339841,-2.0303932741950085e-5,3.8899641898178696e-5,2.3608368018090396e-5,2.012260798176976,1000.1177583324379,756.3150188909865,1.0380410629466703,142.6081198983579,21.2861050381794,6.098260424436442,0.7121170717794086
0.75,6.0,0.7480707661330676,1.107940288238061,0.09782204956414474,0.15102555077603597,0.006840119037602852,1.0185623439981173,0.04848256553499575,-1.0032126414950998e-5,0.00020333635944255185,2.7924123389210574e-5,1.002387074454429,1083.8209581225974,826.2577008878762,1.124731053929464,150.99339250457098,13.848501238711087,6.3515442293003925,0.734233663171744
0.75,6.0,0.7519089229452126,1.0561064416802677,0.08893794275622181,0.1458603851558509,0.006590276677358926,1.0414076152905072,0.050353764558373856,2.2122587770604417e-5,5.726913215676641e-5,2.0592300363258092e-5,2.2211805967148175,1031.2121660474918,764.9643258404046,1.2413401664690378,144.57942285759805,14.655286805685204,6.2542707547582985,0.6840827207287903
0.75,6.0,0.7541134923844324,0.9696775719302962,0.08527843666675979,0.13224046641933013,0.006011989063209864,0.9582775001148816,0.046276235563977114,1.0479831524445019e-5,6.818173323649679e-5,2.1876595055192385e-5,4.198481996696719,940.851818710689,698.3721601359863,1.0181333806556319,131.25926576444488,12.80527584638226,6.347198166593918,0.721652026513787
0.75,6.0,0.7233772318434751,0.9056175634722743,0.07407441356044303,0.14452924991891952,0.006476480391981569,1.0042381740351882,0.0499038832165651,1.820689533697866e-5,0.0001634117726841241,2.374974153683484e-5,5.137945791104905,880.1176625865041,616.7706601354554,1.1145791090767472,141.7594320011026,21.28563587672121,5.277630851437688,0.5752711800984991
0.75,6.0,0.7556244658330875,1.0572259204940961,0.09424014077507036,0.14286447897260637,0.006552355996568592,0.9535997889140414,0.0450606127814766,-1.1442620312172637e-5,9.011360916823559e-7,2.2281114906734226e-5,1.0339539303677738,1035.1452690965102,782.2591848729045,1.0514867094499432,139.91917666467089,22.785243157130406,6.41630503052233,0.7496612977450231
0.75,6.0,0.7638942230069821,1.151908137806564,0.1067924149453857,0.14311879444671377,0.006327095401176122,0.9806508491977692,0.046528485709343204,1.1489454610565323e-5,6.488883663328941e-5,3.1227864661390553e-5,1.2842074990412358,1121.912329769383,874.6480358917208,1.3263863289940532,143.81770286966602,9.694052041218475,7.0636705332482705,0.8216252645725759
0.75,6.0,0.7552857005847624,0.9993926097316033,0.08352956595261647,0.134752146685397,0.005844160499713123,1.0321203855640566,0.049321733848691034,1.2842282809186753e-5,1.5311498002893046e-6,2.5640777417120268e-5,8.82177436659261,961.1434142408749,697.5928227961427,1.442845250976954,133.32941391604584,11.354456232749246,6.429727573532584,0.6927576932853569
0.75,6.0,0.741951359846096,1.0192331340673635,0.08740092310785262,0.14864826763342287,0.006750129157994643,1.0052237765241525,0.0477612387058766,-1.67083116530712e-5,9.447721169744653e-5,1.7182131120036502e-5,1.0010167599728281,996.5606085267755,740.007936820633,1.239986541072358,147.186730107228,17.5231375151376,5.871510208404489,0.6744689790505223
0.75,6.0,0.7656837689850103,1.055544262765681,0.09079396013440937,0.13811071090730903,0.006265406010950327,0.9783395670700787,0.047248244062823054,6.561973606642527e-7,4.675423987381574e-5,2.2391536663030336e-5,1.0521653041529304,1035.490012354003,776.8698441031905,2.283855513226973,133.93413445383285,20.309145717093394,6.65842158000535,0.7455013353759244
0.75,6.0,0.7594187265189734,1.0831033399838583,0.0904732516951702,0.14707371421405396,0.006544577324744377,1.05826959678078,0.05040964694048432,-9.211318729025085e-6,-3.525799403172248e-5,1.8686010413809314e-5,1.0007007556642313,1060.599320082086,785.9052905191039,1.0658873545430052,144.7273945525476,18.508158394664544,6.379294687858314,0.7029522512863522
0.75,6.0,0.7478472960159251,1.0689503712670794,0.09658985060439818,0.1471580116160094,0.0067105138146637796,0.9559332049679682,0.04334246047791509,-7.28234446481849e-6,4.6604572294366095e-5,3.104045965268543e-5,3.577987270783949,1035.0535903672956,797.3668432619428,1.0378220341248807,148.65514622314058,11.36857234742259,6.279388343911329,0.7413720516216624
0.75,6.0,0.7311770131536153,0.9709740366177979,0.08183893271055334,0.14694552317403656,0.006610257406317848,1.0480694865291023,0.050590753948738514,-5.847565575708624e-6,0.00026410449988186526,2.489488897333822e-5,2.1700787252265172,948.9215260933715,686.7576266357995,1.0001960807408574,146.45270481762108,13.152115126691669,5.62127033774421,0.6350239794998775
0.75,6.0,0.7588778450509671,1.0596214839755358,0.09163554179777801,0.14527253034345114,0.006410658387923936,1.0262571227320527,0.04929450562971984,-1.933825070780511e-5,8.977206257235255e-5,1.1261009867418446e-5,2.932906774061204,1034.6191367870913,763.2552895773849,1.1150475749980489,141.5866831788612,23.06609096108259,6.309099004122312,0.7198875175866917
0.75,6.0,0.7284415159443679,0.9931934623936854,0.08248937600454238,0.152506353639486,0.0067652994096576635,1.0233526965422808,0.04872171101089642,-6.935911147730081e-6,0.00011610314922452593,2.1746622651801803e-5,7.673934568102535,960.6036832093889,698.302060111752,1.7166479063433053,150.39368168059383,18.610387401332826,5.525538652002414,0.6171472204535255
0.75,6.0,0.768297846704234,1.0600177361098588,0.09030233044990586,0.13641349527762944,0.00623975286178111,1.0573643166424558,0.05335677192609552,1.6253742033790148e-5,0.00031101677789131696,2.4775059975066972e-5,5.390635016725895,1029.024170853838,756.4010069962205,1.0000057607483,134.62507166781057,13.726853710960532,6.785964248332899,0.7439552009737675
0.75,6.0,0.7237768308384905,0.9570172546557076,0.07488664714179956,0.14817086977426022,0.006676177342080192,1.073949873140747,0.05229291716009824,-1.24027916888712e-5,0.0001943965293694539,3.147016424592616e-5,1.0001648611718719,939.0804007698998,674.0043099557105,1.4791207342027999,147.53413332394234,11.937658462669157,5.472518451943588,0.5904890498245378
0.75,6.0,0.7836239500830395,1.2294171136489882,0.11953908091261835,0.14407522253020677,0.006282427735174138,0.9651795390141502,0.04610668092279278,-5.080840481130671e-6,0.0001885184339473307,1.8475416629952836e-5,1.0199140445408994,1196.1558698136384,945.3842356621722,1.2563367617766716,143.47507873744075,15.334744057976627,7.5495705694110615,0.9126472597279985
