rho,coupling,pearson,a1,da1,a2,da2,d,dd,da1da2,da1dd,dasdd,a1ep,a1ss,a1c,a2ep,a2ss,a2c,c,dc
0.9,18.000000000000004,0.9034191449155363,1.0893898177055399,0.09728284440255912,0.05389950737334429,0.0023986567042748957,0.9808048466175794,0.05001422112273352,5.094860735491146e-6,4.514087279743217e-6,-2.163634878431429e-6,1.617251842339488,1064.3040649110187,809.793199668821,1.5600220019351951,52.18268197794647,-0.8672457724384409,19.24960053058173,2.000716880749245
0.9,18.000000000000004,0.8805097280904262,0.900417851346761,0.07223986914029559,0.056387206137749245,0.0025676432875900938,0.9863454064023809,0.050986969871824474,5.198655237163199e-6,0.00020785886750965488,9.437597122375632e-7,1.0655551249819577,883.2568730156801,633.1538302342137,1.0192997179320085,55.15424156323858,-0.4560300374148927,14.99999090743972,1.458891717939797
0.9,18.000000000000004,0.8903769016496854,0.9618813989943716,0.08258370112459898,0.0538179707373719,0.002419025572722772,0.9737748513236498,0.05161136274812338,-6.231775545141786e-6,7.772560666770246e-5,6.124128936045298e-7,3.2692980446005393,938.554615078951,687.662628237397,1.0811214021475615,52.5777336567374,-1.0741400581617253,16.910996740430093,1.7565066684242248
0.9,18.000000000000004,0.8870167630749377,0.9482538345756333,0.07996984103894242,0.055988946420436024,0.002462344270122025,0.9608621871041267,0.050523828212056504,-3.5784565371997934e-6,0.00022622519998036867,2.4094381519864522e-6,2.523798152995676,925.7946095711737,679.7807181439176,1.0171314350381884,54.798785719271294,-0.2889091184890188,15.970098962157124,1.6227142395194831
0.9,18.000000000000004,0.9039814827071343,1.0293274730417326,0.08761348925370352,0.05106366041554095,0.002301731582594821,1.0719796052215265,0.056499221972608635,-3.413529891484927e-6,0.00025326974091794687,-2.9407135238649757e-6,3.7143187174691334,1003.1769569140151,729.3670190951956,1.0332971020574393,49.74161669957029,1.9410062035329234,19.199965409501836,1.9640816541679182
0.9,18.000000000000004,0.8982600191886551,0.9381395867816602,0.07955362959316815,0.0492013841634032,0.0022405904881017623,0.9474423491810544,0.050492056810604556,-2.8098304743822977e-6,0.0001750897333729983,1.8057472322821335e-7,6.23365033832014,906.6142374691607,661.8844286901841,1.0066482543359545,47.99748887566282,-0.6103725327422793,18.107931344663793,1.8510370871652593
0.9,18.000000000000004,0.8877765182365233,0.9712043654040501,0.0865861424485112,0.056245614491399774,0.002512110244278856,0.9296004420129136,0.04763721317398784,2.360985102376721e-6,0.00019472143101431326,-3.3725309941088176e-7,1.5385729765580538,948.3676339854809,709.5885361442633,1.0084758102282476,55.13926116231712,-1.556354754784557,16.300524655888058,1.712261341920565
0.9,18.000000000000004,0.8937551904258684,0.9230458124028164,0.07711309890620055,0.050741027915774936,0.0022994927676835,0.97434868938455,0.05051018154452628,-2.7750641151603186e-6,0.00024535437609125713,-1.5778213081507062e-6,1.275205199578277,904.1516450950942,656.9933432747214,1.1071191723555154,49.59831009013283,-4.421740937632198,17.229561127530964,1.7437000524928044
0.9,18.000000000000004,0.8988175686251054,1.078611322721692,0.09746346930439509,0.05639836674294047,0.002540580229773648,0.9648685933638635,0.04954824725223234,6.302213062272075e-6,0.00028280399666003465,-1.7941633566356616e-6,1.9539229139042735,1051.543422584045,799.6957300737447,1.00945425977478,55.096209233574314,0.8842492659099699,18.161540511339403,1.909758522345113
0.9,18.000000000000004,0.8887879516026834,0.9473583939248147,0.07386803261204139,0.05451195959832018,0.0023994089251212444,1.1011735751651368,0.058635492512978,-7.363921018812976e-7,0.00025321794861483694,3.7701298739855896e-7,1.7432572270059223,929.9806458158614,654.0990797225935,1.0245441337442525,53.26502352126457,0.7351184630752988,16.412722702944237,1.5623189148896923
