rho,coupling,pearson,a1,da1,a2,da2,d,dd,da1da2,da1dd,dasdd,a1ep,a1ss,a1c,a2ep,a2ss,a2c,c,dc
0.5,2.0,0.4846253233459851,0.975052249776978,0.08172440621531189,0.3285818679414486,0.01741790653426155,0.9664929637625885,0.03973789237115464,-5.708938170487961e-5,1.684530273274208e-5,5.079594417302649e-5,1.5125529149571446,956.9243073336124,703.8303022350498,1.7623874808144424,322.9403123480403,135.95183315248278,1.9762855338745662,0.30057818950859266
0.5,2.0,0.49318768125933926,1.0205281496431668,0.0894471590107549,0.33516411786191624,0.017816691418018206,1.0084239374110757,0.04139599099634616,-2.5490099212408262e-5,7.003159508578448e-5,4.9529772474987465e-5,2.165310474600661,993.334903417109,743.5456793042476,1.0153877289667679,334.9159493403176,127.26105348585095,2.053620795762124,0.3148879444361189
0.5,2.0,0.5358924126986823,1.0541922648547593,0.09033501403859845,0.31612244028861936,0.015946556644014842,1.031778483366999,0.04325962856867296,-2.919556585894638e-6,0.00014399960473981033,7.466819911833308e-5,1.100093543254511,1035.2814028193588,765.06065336223,1.046393424346961,311.86376028073687,120.17881813089781,2.3432280400499277,0.33259437297118954
0.5,2.0,0.4643262632624888,1.004967541480001,0.08668039998874223,0.34962680348360414,0.01913773009028821,0.9660376358046101,0.03944859590479895,-8.318376428103687e-5,1.2234191879576498e-6,4.480160789797124e-5,2.5206803164214167,979.887821181122,732.6255900644123,1.0076118994417125,346.82265460500633,147.7434150896356,1.8836360661671878,0.30093387916117725
0.5,2.0,0.48698130992313116,0.9850750060905364,0.08223310412441136,0.3265611977673357,0.016734074022400007,1.0262035591548826,0.0425651097284168,-3.40853289705389e-5,2.2696651519951515e-5,5.4245080779916014e-5,4.95639797782643,952.3833840045136,704.9615318187497,1.0109094105508656,327.93174232566577,115.62458447083249,2.0247020198537995,0.29912166286662295
0.5,2.0,0.5160110209169858,1.0124689770754327,0.08787854985687696,0.31757893185428654,0.016732019979010707,0.9654430750551986,0.04047309420220819,1.4166381124979423e-5,0.00013216262254706976,6.017337156455718e-5,1.3530059776773704,989.1036471949783,741.133394493285,1.3042657020815394,315.2387380235721,124.8042762730854,2.196744029075934,0.32236208751781603
0.5,2.0,0.48783839818660046,1.0082154257292921,0.08523921689970748,0.3376565329597156,0.017775901897980187,0.9935344392373502,0.04019200013254061,5.222595001151917e-5,0.00013504563980960127,6.92152771691079e-5,3.1259730227535067,983.866676231179,729.8760665231172,1.0022397810746773,334.9922601478334,135.30853488660043,1.9936959106095713,0.29352353328439157
0.5,2.0,0.4461308941161783,0.996393540614205,0.08546644512701404,0.37623213357592644,0.020441445555237015,1.0150437574923132,0.04170347172103013,4.405374147708465e-5,0.00014117686087337258,7.466099113907855e-5,1.024945922292538,976.337847954176,716.2297324244385,1.6829926632234873,371.7981695495647,163.9297303270643,1.65580821918406,0.26640282810855465
0.5,2.0,0.4692505075865261,0.9699200327620121,0.07892279144141957,0.34481159791093363,0.018256505422673267,1.0473907255005652,0.04414174671009843,2.6766140346160943e-5,1.1509190041116047e-5,7.097088311284001e-5,1.5021662400895543,951.7362192842933,689.7212418337205,1.0739946548601507,343.17041269109234,133.94721042863358,1.8204830027594003,0.2702225054273917
0.5,2.0,0.5231896201653197,1.0828869311148792,0.0939840543353225,0.327651914323547,0.017136582346921204,1.0234014917892855,0.041914494513588016,-9.566612732192554e-6,0.00013230808402725464,4.4549798369342055e-5,1.3462385041985674,1061.0689081771222,796.9146230390772,1.2943436010816634,324.6488429400377,125.2667890984335,2.314071036336973,0.3362963660826494
0.5,2.0,0.46897046753197735,0.941988816856162,0.0747134803452209,0.3304907504978677,0.016656514946653593,1.1042964154783141,0.04724638250076068,4.8269850194783236e-5,2.403069848596231e-5,4.690312951633514e-5,7.675969621507202,909.1061889763978,639.050844506069,1.0110929358828948,330.38070628695016,113.64701534112764,1.8570296057214313,0.263306687467217
0.5,2.0,0.5482650330077811,1.166372211410179,0.10830917994455248,0.33730050457113625,0.018176536269598653,0.9788847477465943,0.04070917695873868,1.9179492387541205e-5,8.498925736265812e-5,3.8114724659713056e-5,1.0013078641947928,1141.7058927678972,880.3733871275541,1.0029436853811526,332.3260703732996,141.39245179854007,2.4677515611877436,0.37024831335899844
0.5,2.0,0.5572722390684152,1.077074723740447,0.09506241148817574,0.2985329851226347,0.015401376009519805,0.9998389015817476,0.04172249400991936,2.4629035136844264e-5,0.00011723648219762298,5.744619997752439e-5,1.028052026629502,1055.0583360292935,802.1203781423645,1.1212965532162058,297.94339613647946,102.83239147309031,2.6171688851517088,0.3672522520430737
0.5,2.0,0.5017451975828311,0.9557841947604166,0.07966747899307074,0.32302475059351027,0.017613783693736642,0.9667571550064471,0.03877332834688232,-1.022434956641963e-5,-6.516077199337262e-5,8.518994326140942e-5,1.569319078737062,941.5888047731465,678.9069638107554,1.1370131848147391,315.2926921844877,139.22055817965776,1.9676889677741773,0.2960602951567677
0.5,2.0,0.5700753325913452,1.2679275992299874,0.12264593530681611,0.341789337959907,0.017401845492074085,1.0404530178055706,0.04165993343681907,-9.675251835489282e-5,3.188946610507306e-5,4.931205842402319e-5,7.188114500753352,1224.4542704245148,936.7843459532971,1.060997674361911,333.98630916866375,143.94291891488547,2.7200743741295073,0.41470545974984624
0.5,2.0,0.5034696645261723,1.0247102122405476,0.09195540857747708,0.3351355661947575,0.017924121222687946,0.9734788680794149,0.03955217246919667,6.596249912045776e-6,2.1160837690634582e-5,5.704423408614958e-5,1.0000927397159294,1006.8919822397662,744.0127229715613,1.531810087434875,327.99687191623366,144.5154565386206,2.0661981765094284,0.31948933638156085
0.5,2.0,0.4401326876140679,0.9438294458053006,0.07806597597204051,0.3656784340562516,0.019600012317921706,1.0366868505290594,0.0429317764567545,-5.078021470568989e-6,0.00016291217675433643,8.166482844653187e-5,1.5369067009242416,925.2950895427732,662.2946539235797,1.151172291863068,361.9916471858063,153.77802136006062,1.5884650003121228,0.25583045219276423
0.5,2.0,0.450937457951277,1.000845591400709,0.08614538660137858,0.3685583146034033,0.02051733158966894,0.981489237079423,0.03890660638974965,-1.349628751829593e-5,9.761348138353072e-5,0.00011993515982208768,1.004714994515217,977.3864925994,735.9387988467774,1.2436462521780505,368.3277430661458,155.10608464675968,1.7239979287678535,0.2800072934070407
0.5,2.0,0.5424552342930489,1.1996631704917644,0.11421910140515659,0.3466213311827911,0.018646707734774212,1.0104123267237224,0.04082323606996909,-2.370737412902319e-5,8.53653526124237e-5,7.53943048160148e-5,2.9268256150485747,1166.0026590633222,901.858822670178,1.0046574435815159,344.56595608560144,140.15305143605158,2.471205810762982,0.3817678075657337
0.5,2.0,0.5792403917413316,1.2019369930517905,0.1086428477254335,0.3153496378032147,0.01595257276334499,1.0389824501919902,0.04257360715602267,-2.937589094279273e-5,0.00013428778337332465,5.14138891107686e-5,1.001574989292141,1176.2222129324837,901.7218017189558,1.0061106113810498,311.68450800108843,116.96899198309995,2.8214508445390094,0.39969153457825
0.5,2.0,0.4280529184100281,0.8848291827324776,0.0712195658235718,0.34331959772317283,0.018509176588481432,1.0022669814077323,0.041592836483480805,-1.0405432244970973e-5,6.021975614307293e-5,4.2419496831464595e-5,1.3981527653966008,864.1177969267625,622.403569058757,1.5923310777655453,342.44230940892703,132.7049732639517,1.584789952830885,0.2511732711727997
0.5,2.0,0.4471436931607914,0.8900468432465425,0.07147258833560724,0.3438346262862704,0.018570744524361884,1.0213127479156359,0.04176361942283074,4.406353927042221e-5,0.00013737066390074332,6.616902575001223e-5,1.3552257180251313,879.6493511599806,609.0305003519649,1.9390534884843666,335.0995697026569,146.92075396487013,1.595723420749931,0.24730004723160695
0.5,2.0,0.475244749726616,0.9368925708843467,0.07772511342593316,0.33275636000536213,0.017951763865711987,1.0019633278284243,0.04064138493727181,4.938661677613701e-5,0.00010173017080122455,7.430458102630067e-5,1.827372236224738,919.826931554622,657.3443771651357,1.4111539889077547,326.7480538254046,137.78217868800152,1.8232521910330513,0.2748023445264396
0.5,2.0,0.4656939928569307,0.9826157876333957,0.07967684318341861,0.3481837918999898,0.01799827519834235,1.0738474852688211,0.044814161045014046,-3.70156545976541e-5,9.507211383212972e-5,9.65203580659381e-5,1.324991847876205,960.1821200574267,702.5510442693684,1.0744921506070981,349.8266433178587,126.09617981050785,1.8299531585002142,0.2754016676305683
0.5,2.0,0.4788581158014053,1.0210327633473764,0.08801613996136443,0.3520887773496924,0.018840012394669207,1.0308534546336339,0.04244839392042007,-2.029855162124248e-5,0.00015802894411760416,7.982756942501001e-5,2.2114720127212566,996.2385970089774,736.7015272092086,1.0515562208483569,349.87925895194695,140.7840561634754,1.9083373246535589,0.29630967206486725
