rho,prho,C,dC,A1,dA1,A2,dA2,D,dD,a1,da1,a2,da2,d,dd
-0.9,-0.8813685513574041,-16.215476919588973,2.6821100339005257,0.05514305252790545,0.0025265124804159235,0.9472597372719305,0.14044464205186208,1.0571913931475947,0.04614338497924408,0.05490716799088277,0.0018129865919841936,0.8944581826588088,0.029563088468116647,1.0541265231004582,0.048459288119518495
-0.9,-0.9128610692029205,-22.821591226520404,4.449086047541803,0.052484171162902854,0.0024057754829162267,1.247649259378454,0.22568496149129688,0.960576620766694,0.04190745664965674,0.052244124288268474,0.0017575196679741178,1.1519433493184663,0.03952945887069906,0.958086644869035,0.044036235490399346
-0.9,-0.8944228334696614,-18.783422583165812,3.4324532339229683,0.05301049531270406,0.002429298109469264,1.0465132395126209,0.17475322221778813,0.953023340787453,0.04172028347286801,0.05277305732415153,0.0017759290552524579,0.97656864830032,0.03214089602469926,0.9497535865013398,0.0439365364632571
-0.9,-0.9159561439320048,-23.50118970276348,4.600979774535942,0.05238283991134204,0.002399306717901797,1.2808066083517016,0.23320405145422438,1.0035132268848588,0.04414338993450588,0.05214112396273998,0.0017537892039226123,1.1813401819528684,0.04084708643050423,1.0004462530949432,0.04623909378325685
-0.9,-0.8866910713109116,-16.68523954362057,2.935200954088463,0.05767217157668015,0.002664913314951736,1.0178407908114815,0.16255440417560393,1.0157380625048493,0.044297654069627185,0.0573893256590156,0.0019483124220322392,0.9556628811573922,0.03121602101517002,1.0120098769795338,0.04753989582937063
-0.9,-0.885216428732632,-16.168200652785927,2.6708315818808397,0.05247194201035943,0.002398938024971817,0.8989771458030642,0.13355984718844427,1.006803014340438,0.044711879237261526,0.05224631918057777,0.001750425607980747,0.8495003221219377,0.027340738537648814,1.0038346061195809,0.04680991373010706
-0.9,-0.9025009494404914,-19.975967413998,3.6925806576301934,0.05534535811113454,0.0025495297847198685,1.1585529092596842,0.19723962376536455,1.026194145269384,0.044811492152028336,0.05507846431414989,0.001860579336629669,1.0782464307351207,0.036308702568628254,1.0233084133967985,0.04787282475244233
-0.9,-0.8724020970459474,-14.56681752939098,2.3204937702144677,0.05187439391506327,0.002374659954914579,0.8058164738554375,0.11409890202478375,0.9908485739059203,0.04408957795290225,0.05164674592268941,0.0017190262016343412,0.7657631198719238,0.024387657191338733,0.9880070822192774,0.0459311107712829
-0.9,-0.8924406759716168,-18.286307825948796,3.0661205520314745,0.050564334262178705,0.0022981805991379727,0.9731857748146205,0.14807488324221302,1.0331630596681012,0.046014625701414714,0.05034779585241302,0.0016615552836681971,0.9175803402936936,0.03031759714081632,1.0300035636396965,0.04725167371583461
-0.9,-0.9030108835455273,-20.98910203897604,4.202324473662168,0.0547193991532572,0.0025241817285791236,1.2006003801740313,0.2221036606871932,0.9411556931840458,0.040314710915186035,0.05444118614785266,0.0018178241052606136,1.108339182175574,0.03798040348299969,0.9383137444064673,0.04313897529299774
-0.9,-0.898394628720167,-18.606072810772954,3.246062600796636,0.053268811157640754,0.0024369523415060644,1.042190398692608,0.16549995410518376,1.0446234130140375,0.04592928452669925,0.0530238041685925,0.001784624739946886,0.978070068675378,0.03222638430660842,1.041212328906699,0.04842999854663131
-0.9,-0.8897985216985491,-17.24087024505296,3.1367983415625926,0.05815090492615459,0.0027062426089531745,1.0584965900396264,0.17541938826823683,0.9647223426865257,0.041137798401423634,0.05788370760683367,0.0019431377110036316,0.9900393678920608,0.03289786966671653,0.9620068791814491,0.044078510760609875
-0.9,-0.8903729785319896,-16.953785267078846,2.6974794156808763,0.04957659122519131,0.0022720914005736176,0.8882233575124452,0.12693314077452786,1.0337646379686176,0.04739269830281799,0.049354765347449044,0.0016709248841392022,0.8427873543782964,0.02675015063622365,1.0302263183133473,0.04902760005529601
-0.9,-0.9191786842768582,-25.55155777857658,5.789187894690987,0.054313655828947455,0.002488548985086893,1.43912204838863,0.30642284980679735,1.0063779326405724,0.044067139357269386,0.05408703429170964,0.0018444085318527154,1.3128409507673944,0.0464693890706836,1.0031944470663339,0.046847840678848625
-0.9,-0.9053324632302722,-21.479117857495627,4.263841739357943,0.05281181668276815,0.0024239504997640568,1.1845882605619642,0.21709616604062126,0.9690635075772137,0.042436342925123965,0.05256960021235469,0.0017879814636007343,1.0922838507619588,0.0365735834896207,0.9661389049526191,0.045856504369388464
-0.9,-0.9043298573141011,-20.319352730948747,3.7658164354964514,0.05549090521863892,0.0025468368342170884,1.180673159253285,0.20204585625301383,1.0219020817702054,0.0449556283132149,0.05524004469996987,0.0018557817629590268,1.0993280267153467,0.037413315583461594,1.0188303526586469,0.04694671690960356
-0.9,-0.898044009722524,-18.854203893566176,3.539932355599999,0.05689549380715774,0.002629487168962782,1.127201423906266,0.19386789846878386,0.9534227430564218,0.04078138822720838,0.05662766505211488,0.0019406369230678107,1.047661493144195,0.03454869832461294,0.9501957347273469,0.0442303450907099
-0.9,-0.908098681106877,-22.230450887224045,4.350965968335755,0.054737582704249846,0.00250444491746013,1.268951977320557,0.2302543183993906,0.9891576657934709,0.043131711737819246,0.05446355383318537,0.0018063600886075893,1.171471523811498,0.041144241713452635,0.9858261023730487,0.04464468529700295
-0.9,-0.9201304196091625,-26.398520695132426,5.271723244739847,0.04950952376161888,0.002275843229037461,1.3537309273136757,0.2533894248777901,1.0420483297134269,0.046430672222018576,0.04929621510425185,0.0016437590692558676,1.2486431775366023,0.04416597330423823,1.0384093337616243,0.047722713035333514
-0.9,-0.8889910859897242,-17.22403374063064,2.9723875582381236,0.05534255032426738,0.0025416422686145124,1.006516486631311,0.15783340351554226,1.0358569459374087,0.04604106913644257,0.05510433130704263,0.0018497588427520888,0.9458833073170044,0.03109905532056692,1.032698979021958,0.04814740241837981
-0.9,-0.919201566328397,-25.140796325399453,5.003758902707421,0.04887887887516625,0.002221876413999461,1.2751420750597569,0.2368353398694824,1.0341445413220274,0.046134522338308476,0.04867904323994006,0.0016353628743067874,1.1788290746707706,0.04056977932480531,1.0310522414995915,0.04816015366198951
-0.9,-0.9021909151898239,-19.799065307594056,3.52729020297771,0.0530325984146016,0.0024389144045772687,1.1006364271416818,0.17907547179252734,1.0556716284793155,0.04694731658547118,0.05280077461280578,0.0017815482834658482,1.0307192448640696,0.03427280357360888,1.0523368474572465,0.0492195803473371
-0.9,-0.8817875559891126,-15.853053922137379,2.5864342253321504,0.0528435894195219,0.002427009318636269,0.8887096286499225,0.12999949224183,1.020230719065166,0.04548100600274522,0.05260457912341642,0.0017695349490708333,0.8422537009056608,0.026985652991011636,1.016900143539971,0.04775440928184713
-0.9,-0.8849018968691607,-16.38529596426065,2.6048448874443375,0.05120108611150038,0.0023262504628065767,0.8883536377970966,0.12700283606090748,1.041104367605475,0.046896194410728516,0.05098253383861338,0.001714425824824631,0.8422838149365669,0.026945953808218022,1.0375457357444204,0.04889066119456138
-0.9,-0.9069723883735927,-21.05195509510277,3.910112907255101,0.04938689868336951,0.002251204646158902,1.0868286393664217,0.18609050545740338,0.9677838978922487,0.04261173927346027,0.049168393297074967,0.0016363339227971276,1.0121608663109587,0.03381805815035314,0.9646285079054798,0.04417144875028732
-0.9,-0.8933231862524318,-17.697226467159204,3.0872125008121825,0.05212160340925261,0.0024154280659509785,0.9724589255166051,0.15393206509742358,0.9651489224222132,0.042404837256320736,0.051865186990271164,0.0017441208652982897,0.9141309479641844,0.029681479597016888,0.9619908504480952,0.044557319493635714
-0.9,-0.8873788323207406,-16.778809571820965,2.805562308154872,0.05269688699008466,0.0024052885592881464,0.9348948832807621,0.14081339369320917,1.0138134298430606,0.045354891023950336,0.05245335305272523,0.0017362031269338289,0.8826044659476808,0.028940460374377815,1.0105725473107796,0.046232097677625504
-0.9,-0.9061325919685691,-21.33800735808936,3.809681165592184,0.04850621445973363,0.002186656951985509,1.0813947322120512,0.17808406342288516,1.0058669366729707,0.0443300766354346,0.04829203240560592,0.0015826849413661003,1.010491615555123,0.03424304545805899,1.0026953802168213,0.045573856474015885
-0.9,-0.8790266613997606,-15.143470784306963,2.36703775383438,0.05412014549657839,0.0024761697382488877,0.8718023512422791,0.12094404847194067,1.0740478908902897,0.04868660238269291,0.05388650107585152,0.001815915075856986,0.8294709630847656,0.026520086162538443,1.0702072392279136,0.05043176158371192
-0.9,-0.8971820754241787,-20.204234540429027,3.54625532343372,0.049496715347534456,0.0022387934803686366,1.047399789396691,0.16845929290035036,1.0073154419066712,0.0448831091229994,0.04925666118813011,0.0016401632087149744,0.9833521138489774,0.03261865993264054,1.0042586899568897,0.04641890419156258
-0.9,-0.8934177878955891,-18.546705358376617,3.1537523337742925,0.05377097762520235,0.0024534999296708733,1.0488475918569569,0.16200644258264474,1.075358568263527,0.047715017805705986,0.0535392577936163,0.0018024000317571763,0.9874867985972625,0.032619727955246175,1.0717682676859273,0.05018663462014079
-0.9,-0.890497096712652,-17.300841546214166,3.1113870952668745,0.05359600866363508,0.002495981155771566,0.978672943345219,0.15944404606505516,0.9040089063610234,0.03913443277428117,0.05332482707092587,0.001784892610900228,0.9160086388364052,0.02988928440279598,0.9010724790316268,0.041205971120069
-0.9,-0.8865008349612546,-16.666482707116614,2.5927016989566747,0.05083377750816745,0.0022988700372815773,0.8961909612425311,0.12473668146501761,1.1104722566495824,0.05078846341299044,0.05062561318882677,0.0016719169237163212,0.8517571821609018,0.027749383770519078,1.1065516141198806,0.0519034107368353
-0.9,-0.9098063909328039,-21.743989363190952,4.098635451324494,0.0531464127632433,0.0024369401856304293,1.206295939220954,0.21040487354031187,1.0450705805540474,0.046180649345630334,0.05293063243681168,0.0017709727564095383,1.1204314063469345,0.0383883008087457,1.0419097873721825,0.04823040303797838
-0.9,-0.8920048704034541,-17.67084263067139,3.2239977903645984,0.054710626935109336,0.0025375980872054363,1.0192747794361279,0.1692558742118379,0.9449769519262722,0.04129535930197153,0.054441946282531455,0.001849280293588804,0.9535601742464724,0.030997710639126076,0.9420769340709352,0.04403606041260706
-0.9,-0.910359540637553,-23.946122683429838,4.665659801383218,0.05278686872560145,0.0024162601921396062,1.3139508742674315,0.23718543459934655,1.0577090867131087,0.04671710961502914,0.052554103256296725,0.0017981509043946972,1.2142826648795602,0.04164244981321295,1.0539124915166704,0.04999231323738306
-0.9,-0.8933307863094673,-17.750658240895877,3.0386777050748397,0.05414060219130844,0.002461189691840033,1.0129775923432593,0.1566040662954442,1.0325523962098322,0.04553912703843502,0.05388460429945678,0.0018081486758860714,0.9533313373998926,0.03136260331129331,1.028943447514958,0.04787708163457359
-0.9,-0.8688452190439717,-13.929324646066432,2.056864232567543,0.05497621948457755,0.0024936612654797084,0.8191038746806378,0.10668721788383251,1.1245512561998496,0.051474007390694514,0.05474258248288032,0.0018276314148864894,0.7834001720155541,0.02508448611863323,1.120241142403468,0.0527996563803546
-0.9,-0.9059183046655624,-21.244088076811934,4.179225726944397,0.055919471891210125,0.0025916885692140543,1.2411349395082956,0.22524887948138128,0.9729061515493972,0.042321049538985786,0.055658268156084566,0.001847315543676961,1.145691716577066,0.03996629620189167,0.9698499441517631,0.04415943245947827
-0.9,-0.8725940805257038,-14.939667483825847,2.3699190574909226,0.0552028600325536,0.0025509532957112523,0.8780668820054365,0.12412257295509353,1.0455971646986673,0.04679518823326209,0.054952886242824364,0.001848585902296569,0.8340330765569175,0.026754031994901534,1.0421303170807705,0.04892607275122257
-0.8,-0.8447532630022201,-11.892413500662709,2.567908937719925,0.10949297517547982,0.005779107768582577,1.4076974559480386,0.2696102528831569,1.0367325672393832,0.040835202821416006,0.10870196269586192,0.0036194459628934666,1.291840286289132,0.04622748555629267,1.0343518706028139,0.054984777706786565
-0.8,-0.8167080129763411,-9.593954933645971,2.051788896350372,0.11467054976668503,0.006350840262388383,1.2110633116273897,0.2240620687481202,0.9467998777781799,0.03709278161310674,0.11373728608655492,0.003777555124627969,1.117968335203706,0.03755787066838821,0.9448554598216389,0.0520771749115815
-0.8,-0.8151852258719465,-9.995007167238336,2.0725401306911237,0.11786624751363593,0.006340919102063708,1.2923756717990014,0.2340922217598367,1.0539725695430207,0.04118084822034153,0.11697752190931032,0.003728413294135938,1.1956310978419578,0.043857533484296995,1.0517981353094827,0.05375243848651557
-0.8,-0.7668219465613473,-7.032954618055049,1.2523192132647534,0.1119419257253101,0.005962573174947694,0.8966826052870253,0.13128924929890395,1.0154952149394296,0.04003668082236037,0.11110240676245889,0.003683085768860815,0.8492102904234619,0.027314620941993818,1.013265067120171,0.04871430858465084
-0.8,-0.8002649102277479,-8.943593462385802,1.9300624280197107,0.12144205694279224,0.006869994702038192,1.203650367644418,0.2228498630279841,0.9443937488482921,0.036042176768256204,0.12033810280728047,0.0038986736930468903,1.1088731654018795,0.037923822514490044,0.94245597717692,0.05346376733430182
-0.8,-0.8136104294939448,-9.40069408419845,1.9432647870395947,0.11161537676409068,0.006137681530726952,1.1574590753233889,0.20685523338231515,0.9496104592754074,0.03699721780417346,0.11071544801392157,0.0037001914730702867,1.0724483176721549,0.03553801741643679,0.9474802369520665,0.0508523463737935
-0.8,-0.7764374502031346,-7.719933754341773,1.5496043109413857,0.12381725218316843,0.006977146255923324,1.0763480991079613,0.18152877782836815,0.9796702497420283,0.03767475457016251,0.1227410397910455,0.004011007840480103,1.0052510057451738,0.03338486598013444,0.9777093054525464,0.05137868610463602
-0.8,-0.7704229621423909,-7.2906479187357895,1.300559319366406,0.11153816036374392,0.005933216154927589,0.922094013862071,0.13560068980581302,1.0470974112860163,0.0418547500564619,0.11071579912972943,0.003670735350723147,0.8720560715082882,0.02832142204564607,1.0446848655207877,0.05001009698207678
-0.8,-0.8034616966074943,-8.89897726763194,1.774102596896643,0.11232757479061298,0.006075369642630672,1.1086354995061836,0.18864108699456056,0.9687040566435029,0.03760837154678814,0.11141832617285374,0.003760256371392842,1.034313631189753,0.033759715797457485,0.9667253020180119,0.0504472586197565
-0.8,-0.8219919805028106,-9.947560247642064,1.9329797629326662,0.10358207946671694,0.005382943740774859,1.1309423288795504,0.19073539715579751,1.0180784630002218,0.04042779293501273,0.10285931001778391,0.003446605621425303,1.0542264636996004,0.03529657420592839,1.015675632504961,0.05017599928758306
-0.8,-0.8431268516332999,-11.632997176684182,2.5423582793482637,0.11240142176122907,0.006011999528748032,1.4159074190022243,0.27401374041065285,1.0220232029295946,0.040009282224648904,0.11155446494048905,0.003713329494942529,1.2985607283640295,0.046338845913383546,1.0199654782985164,0.055314459002853075
-0.8,-0.8203452710247829,-11.28538202906788,2.546219348520254,0.11118711729903362,0.0060632197868377745,1.3619501692370035,0.27201988096451846,0.9564274443528615,0.037129110960019134,0.11030695745171018,0.0036062322787158707,1.2426644208280055,0.044094387817624786,0.954204110841429,0.05328366460717628
-0.8,-0.8050778010451345,-8.968721804661108,1.8397629046711086,0.11593287774806622,0.006375314128992537,1.1522328974015603,0.20282532748820092,0.9840027728076642,0.038371825312127426,0.1150086328595939,0.0037927987417476485,1.0687814922516794,0.03594575017897072,0.9820883866062029,0.052015926903194745
-0.8,-0.7740238335797374,-9.02543080911825,1.9792332798842296,0.13162796634298285,0.007496851116007573,1.3153340795922543,0.24816910702026873,0.9835334927341746,0.037628886660963715,0.13042554277884522,0.004134330395668225,1.2099401826087146,0.04365511181464574,0.9814435516653615,0.05705801394761852
-0.8,-0.827400225939382,-10.575741585356358,2.22934459247515,0.09752099368957208,0.0051676963344599106,1.125682929113931,0.20792565941987134,0.903330803230767,0.03574292777819161,0.09680245546202888,0.003163743235928579,1.0390993730547475,0.03508561738553999,0.9015082472502354,0.04655185075961032
-0.8,-0.8424886632077646,-11.595189099001407,2.5260800163517363,0.1140258344919871,0.006043319451455897,1.4322564209178428,0.27715175673865294,1.0648797128242273,0.041870612285315134,0.11320533816102217,0.0038151867728331147,1.3127045450864927,0.04666052672262751,1.062691425752545,0.05658235062156801
-0.8,-0.7660812035566802,-7.086597718863111,1.2724366337341173,0.11560544484114416,0.0062110257150431785,0.9322070698107735,0.13796943845555618,1.0349980815410362,0.040790880231695435,0.114733720660423,0.00383089348749784,0.8810774030730794,0.028348822764059686,1.0324195395066218,0.0505695834450149
-0.8,-0.8094987682698009,-9.016039009685072,1.7213529552890996,0.10821465103786426,0.005728346643301388,1.0809055628590978,0.1768439421539414,1.0152157542823763,0.040204960221476335,0.10738567976750678,0.0035703685683982837,1.0123316336994892,0.03369978857128592,1.0129542282457158,0.05006085478644811
-0.8,-0.8063319590181816,-9.14548096312455,1.7584166778607992,0.10865820175225231,0.005744795339278559,1.0994165432907945,0.18194734393938009,1.0272841044908667,0.04071502022315621,0.10787900529316585,0.003579010501213424,1.0264039625544046,0.03440739281067483,1.0249769741989307,0.05080611649866937
-0.8,-0.7763449089685064,-8.550534834918984,1.6497270798056332,0.11566259111876744,0.00621105376355466,1.1014999135119017,0.18080692580929253,1.035664229895251,0.040588609647662914,0.11482459790060603,0.003824836174075157,1.0311813203770348,0.03433030718084224,1.0335984182162044,0.0516468550992772
-0.8,-0.7969386318309892,-8.493122154825503,1.6415436752081125,0.10960609135924537,0.005876515270517324,1.0375111529224217,0.17018922319937746,0.9943760211246787,0.039272226858744735,0.10877220452586644,0.0036689313628821578,0.9705206843719624,0.03146707476248904,0.992267847196847,0.05049147609484992
-0.8,-0.8081750264366572,-10.142563837232467,2.1102840232242803,0.10741676991123879,0.00575141439253823,1.1933891486026518,0.21575747572604453,0.9785016199241361,0.03856196066690212,0.1066147521243356,0.003598434755977504,1.10270561380136,0.036814182705364386,0.9764473145771586,0.05246203395642952
-0.8,-0.790506308885334,-8.03102198118247,1.5483353394898058,0.11233851190125697,0.006090767672293106,1.0115739548420855,0.16425051052686596,0.9590727868661663,0.03721276118074539,0.11147865988836687,0.0036497783362640125,0.9483486214214623,0.03120825553875916,0.9567590679893897,0.048045454952706866
-0.8,-0.7644775987027347,-7.084829204827224,1.4126784070060707,0.12244997604709287,0.007033972203977797,0.9867588766865798,0.16286040462286538,0.9375564528826631,0.03614262641593234,0.12140108285409869,0.0038597565412781883,0.9234913145912245,0.030811567046641924,0.9357835386465122,0.04844435816880289
-0.8,-0.8031822099143671,-8.756771408923756,1.6499434184754422,0.10997576164325341,0.005870801441532889,1.0700079543171193,0.17184768052425567,1.0087352590173313,0.03990272387809347,0.10919809433290233,0.003560463654622079,1.0031881867293109,0.0339374926516939,1.0061183205736062,0.04945713330743157
-0.8,-0.8302928259912201,-10.62546044503363,2.176571497767244,0.10774959494436394,0.0057142914205028615,1.249161955620806,0.22422276425646695,1.0038432850401666,0.039668668823634304,0.10698517293098757,0.0035270953170915475,1.1569684847688029,0.04019682968540404,1.0016311260525086,0.05149043316464177
-0.8,-0.7900942190958731,-8.297933190943928,1.5835884827622837,0.11916227382916704,0.006421528486545446,1.104820224219099,0.17875307239540858,1.0422586613396438,0.04089223281166614,0.11820224023575464,0.0038856860220381866,1.0347081325191538,0.03489703590016643,1.0401421745263617,0.05193869401052582
-0.8,-0.7778089394234766,-8.79447505757191,1.761218093240918,0.11328154290374733,0.006148754783698863,1.1062922989851711,0.18966457728849584,0.9806529843576441,0.0384871248463833,0.11232177056151393,0.003724173728591393,1.030703797370127,0.03421860341936111,0.9784182817296956,0.05019574672454292
-0.8,-0.7482426185419933,-6.527729221365534,1.1594592070455148,0.11965429483130119,0.00653129430488656,0.8980872055959745,0.12932823271538196,1.0175416389320713,0.03966084490509139,0.11866924373130884,0.0039992385734650086,0.8509000754234223,0.026849930035878433,1.015375583059918,0.049941505072379995
-0.8,-0.7761936575578792,-7.600723645222877,1.3424631066491655,0.10481549168462,0.005502023951696126,0.899081002798631,0.13262634719838634,1.025136122459479,0.041006788381487316,0.10404250003386631,0.0033975681210107163,0.8504332942445835,0.02796096719985349,1.0226694028168146,0.048123117226522176
-0.8,-0.784302148932438,-7.877577269320216,1.518231617796825,0.11571081988049145,0.006241635318514005,1.0242718156452746,0.16599367064648193,1.0144125625083,0.04015237249668399,0.1148681198864234,0.003753838826616976,0.960471642113469,0.03197327371109922,1.012147870812604,0.05053747638299265
-0.8,-0.8392878069118179,-11.228276008191935,2.279636489975299,0.10500063598742293,0.005437698989912217,1.2806509047538401,0.2295705404764682,1.045901949120919,0.041475116344634945,0.10427981444740285,0.0034669987383386023,1.1862819013581432,0.041519867165775326,1.043351530127211,0.05205899054842628
-0.8,-0.8092024565291411,-9.28828761894454,1.7717945259708527,0.10378062519163998,0.0054571173537622366,1.0647366696547333,0.17404436580513316,0.9900157116071343,0.03903796059878959,0.10303681061112432,0.0033857206765091387,0.9964692605372758,0.03343697677046276,0.9878722560021668,0.048445975991211185
-0.8,-0.8028890392766732,-8.733724533344835,1.688936985646191,0.11927553048332752,0.006431279003722211,1.157763923642301,0.1915215992674531,1.0605408616712348,0.04157107254668691,0.11835500041599054,0.0038953438663066713,1.0812835328216994,0.03693465715461182,1.0578356751777538,0.05316097210168167
-0.8,-0.7708003970070956,-7.101171508201113,1.2927910002484266,0.11889997218963383,0.0064402324025041495,0.9604419642615322,0.14412491987185372,1.0448425697492398,0.04094978632731133,0.11796883913140874,0.003929965038611666,0.9070602663319957,0.029370583985629337,1.0424769674432048,0.0506860978738948
-0.8,-0.7971593481220667,-8.71857632265695,1.789931186278791,0.12185879159525373,0.00675369138361774,1.1806981861042416,0.20732341812218757,1.0111504712751318,0.03903999953735802,0.12091557427295306,0.004050390021235437,1.0946552664430989,0.036503689765979994,1.0088855957861498,0.05471857078004241
-0.8,-0.7435681195853958,-6.122341983734292,1.029095686191573,0.10954138974915517,0.005815377245280303,0.7779919314523402,0.10437504550563001,1.0359894517544492,0.04149977565850432,0.10867533017182421,0.0036761216758863604,0.7421200851684685,0.023115621351535616,1.033581755320523,0.04883888090323396
-0.8,-0.7599954801173031,-7.063108035629745,1.2449122778976422,0.1179378588661021,0.006308432384770623,0.9483195523182423,0.13770516027549476,1.0773759404944208,0.042734647289984856,0.11707750302673375,0.003837785529894865,0.8987243356010026,0.029688624723718027,1.074677692667155,0.05140577438981506
-0.8,-0.7343855821600511,-5.726483226110442,0.9826151905825872,0.10813086911611906,0.005913140446229631,0.7251983641853136,0.09832649625204927,0.9345819128075055,0.03661976987510851,0.10727142879253251,0.0035934590925939714,0.6915333491409088,0.021213616550822923,0.932253818866802,0.04423934958612192
-0.8,-0.7890522527578934,-7.944288262625996,1.5875026496894045,0.12977695926730703,0.007255177756306842,1.1570836917980825,0.1941678968347565,1.0475986184609585,0.040518878692461395,0.12872792609623782,0.004237866784471111,1.080843402460832,0.03652774961555923,1.0453360619628957,0.054344593835028474
-0.8,-0.7989028428189793,-8.714902016501064,1.7082922000874146,0.12051113590233403,0.00663871034756155,1.1672427260293803,0.19485025645830123,1.0508302274044607,0.04107647099293573,0.11958419081948302,0.0039604405652897265,1.0899023958408267,0.03696522024559526,1.0486725103766084,0.053342592571127743
-0.8,-0.7477177093112327,-6.342996959502621,1.0575721047028206,0.11089955684493559,0.005720776813299709,0.8121148695534364,0.10855153417787577,1.10299926372371,0.0446324355818454,0.11012036077038408,0.003607065664041898,0.775665076197233,0.02525734371805267,1.1003898937093033,0.05056361591125432
-0.8,-0.7929476366329916,-8.911454818073128,1.6608975842354294,0.09844310998351123,0.005139692786443406,0.9729700704864713,0.153914771023432,0.9858339674122988,0.0395997425461126,0.09772875101988159,0.003217341620797359,0.913721108924535,0.030139129137536108,0.9833923802015524,0.04764246165038014
-0.8,-0.8455123120124838,-12.087383503728965,2.6773210738143014,0.10744320872607181,0.005709461925870968,1.402142509662056,0.2762238398469468,0.9961247386845545,0.03892233204263328,0.10662845680447441,0.003506968203803792,1.2830450095524906,0.04623048265365678,0.9942540588426909,0.053258907032638705
-0.8,-0.7941576420130743,-8.020639171067316,1.4409928524314444,0.10333116465877382,0.005455862151540248,0.9294560139805762,0.13942659868029714,0.9979166948508751,0.0400677788341175,0.10258694943031534,0.003495011800294842,0.8772303338317738,0.02778285579031933,0.995525899762559,0.04828865073809454
-0.8,-0.790330039947547,-8.377139547923969,1.5512165468999652,0.10541962835292325,0.005559552896221545,0.9858616448378147,0.15472146297649605,0.9831649191619927,0.038802757803173674,0.10464576235185946,0.0034308081391795932,0.9268491934285085,0.030615027648887193,0.9805649447328016,0.047582456264429605
-0.8,-0.810019692134498,-9.08761787894647,1.7988540922526468,0.11048204652504796,0.005868525562741709,1.1114579872590014,0.18972082591709558,1.0128049781968322,0.04001419470583265,0.10968171156751146,0.003642837908541248,1.036725401625183,0.03466751117878491,1.0105178771649956,0.050528270718832535
-0.8,-0.7797468858950058,-7.5524795175658745,1.38701598884738,0.12476858317969959,0.006769004201833263,1.0639990701972546,0.1627126385425939,1.1102764978163813,0.04349607106252672,0.12375762008630851,0.0041174968628722615,1.0026532913096626,0.033386864422211775,1.107917973604227,0.05409012097405231
