rho,coupling,pearson,a1,da1,a2,da2,d,dd,a1ep,a1ss,a1c,a2ep,a2ss,a2c,c,dc
0.25,0.6666666666666666,0.21090069022259472,0.9699709066575916,0.07615953139753145,0.620279878536366,0.04130747657307037,1.1128107677896637,0.04266786083573163,2.7961591313855823,950.5064715407296,667.2514758722253,2.3718964363127357,610.3180085121639,356.8883301555866,0.5707082371363441,0.1623338195091258
0.25,0.6666666666666666,0.3583502367554822,1.1439626492241337,0.10451353095679794,0.539474089579349,0.034722807011326066,0.9744726053728323,0.03721489406668272,2.1794289643558384,1119.7071950826382,853.1426771887026,1.35884153085507,528.7398629884019,315.134650023756,1.1293150558331968,0.23872786379660899
0.25,0.6666666666666666,0.2584332893140122,1.1279418196254634,0.10005962425078815,0.6631321491897212,0.046173973983300386,1.0230993896143046,0.038533609201305094,1.1963788105074915,1107.1615179311552,832.1123290240422,1.04324667265372,651.2298944846707,414.3804970380675,0.709117161684947,0.19258035381419197
0.25,0.6666666666666666,0.22428572175849304,0.9599650876097109,0.08114137506034014,0.5865376234985509,0.03843008788525243,1.018511186699863,0.0385559168358905,1.4448471133978467,942.8985597937034,678.155146607937,1.0053803349140749,578.1037850926631,345.2117771896096,0.6437613221108968,0.17667703742345503
0.25,0.6666666666666666,0.2674831391127031,1.0420948139032353,0.09117463351273344,0.5959137769123628,0.040273044903991716,0.9859349551155537,0.03769374228479623,1.7736662799765543,1015.8889548698993,764.0624882755648,2.3890772907818523,587.2267595402072,349.92715065380906,0.7565045721176396,0.19251743093790222
0.25,0.6666666666666666,0.2585131928261893,0.9677344454389615,0.0831350244289435,0.555742636633709,0.03659111200453694,0.969748955625435,0.03769129377329397,1.6243836739942497,944.8242781493874,700.92584401017,1.076018059220829,550.2201287985589,320.4297391948628,0.7490066400405772,0.19065626030527
0.25,0.6666666666666666,0.3047513532379561,1.1125282032797292,0.09954077540278064,0.5802169431164241,0.03911772556844724,1.024228317895378,0.03937193753241407,1.3235416155262025,1088.8678327199525,821.3179028470113,2.2894335805672203,571.5805570104126,334.66895865650224,0.9259772777646529,0.2145452316993682
0.25,0.6666666666666666,0.280937781198937,1.0506842292843626,0.0914006459520079,0.5856472516289307,0.03859187683354472,0.9807879823045794,0.03662857005481157,1.0045774745873832,1028.6317175859938,776.174987481829,1.0001287360671403,578.2086778010554,345.9962193074436,0.8015629126994054,0.1942015035371755
0.25,0.6666666666666666,0.2625152106935942,1.1044108286519763,0.09411608882638547,0.6504979728355023,0.04341224692655426,1.0526941193925667,0.03892481216006183,1.0131115078248198,1086.8908542851977,804.6958036170533,1.5962953864310387,638.1203730179409,399.72726377960595,0.7051180207184946,0.18264079236367303
0.25,0.6666666666666666,0.2759415751157572,1.04195803842805,0.09101134237541787,0.5847720340293338,0.03914395154621035,0.9676271858260048,0.03690415686076111,1.2594821973717956,1018.5488005974502,766.6450767347101,1.1429122421058764,577.4539744997472,350.5179662809848,0.7893984015285719,0.19368522100375818
0.25,0.6666666666666666,0.25770875971396445,0.9593586627318131,0.0792693501771228,0.5615684006536621,0.03635146686084054,1.0144074425541485,0.03973664819201375,2.19384625299456,940.4106637686718,679.2454558963515,1.2088887467544722,554.4701167749761,322.93324448708825,0.7154609193667875,0.18010997090573114
0.25,0.6666666666666666,0.23791404440462244,1.0352877931204845,0.09109242721645754,0.6580425754139548,0.04570665883644764,0.9844865138159828,0.03693573280726519,1.4110845222300237,1012.4102926906576,757.0721073986194,1.073283308797927,649.2739486625051,412.4486599959751,0.5810348271753203,0.17920837857430247
0.25,0.6666666666666666,0.2461267466114723,0.9634989976242075,0.08280340058137492,0.5823247837545886,0.0391789683958517,0.9315957060526383,0.03543540560432451,1.095782999049064,942.5664617972561,701.2305425274533,2.824822394632686,571.5053498037541,350.7107300511526,0.6619977224862565,0.1809174572063304
0.25,0.6666666666666666,0.2870852366449971,1.1338390710946187,0.09926077309546343,0.6351224455364584,0.0432315835691862,1.0520926418417194,0.039937125259960425,1.182957794092493,1109.459489456599,836.9220689153916,1.9175961988230474,626.3986850373574,377.48528877668934,0.7932785121701466,0.19701045237315667
0.25,0.6666666666666666,0.21006246949263294,0.8770703346493657,0.06807589464053804,0.5672259400004389,0.035669141086217104,1.0789889318824135,0.04360996876248366,1.1066399016869561,862.3976646387953,591.0755134539957,1.0018446023566254,561.2026930890603,318.68400361148673,0.5522582235922566,0.15440307436826184
0.25,0.6666666666666666,0.06556230360936781,0.7780207666562035,0.06134381556513279,0.6817766057077571,0.04974942434869036,0.9596837406511308,0.0358656311950402,1.556394023875264,767.2753043402727,517.9987637589202,1.3545342219520182,668.1498424141316,445.5034411036348,0.14711661348707297,0.12222144302539231
0.25,0.6666666666666666,0.19698417389247028,1.0031108416069152,0.08800149397708774,0.6639242455164494,0.0465878735062403,0.9770856733516566,0.03770328498393204,1.7612575208550423,978.1633820051734,729.0881674848986,1.1278260897447576,654.9824707290448,415.7487784724928,0.5181973097433531,0.16956205377311215
0.25,0.6666666666666666,0.252403226994829,0.9759400228088715,0.0812815138020784,0.5762694844668513,0.03777351432091853,1.004083787273753,0.038620213752140066,1.1992666272383756,953.1581186751802,701.9927537664406,1.8995252036336874,568.9589606733425,329.0185982737402,0.7005562720996567,0.17825027199915247
0.25,0.6666666666666666,0.23519695221773335,0.9037057975029859,0.07357810823067695,0.5564996643424661,0.03624652939566279,1.0147940787642042,0.03975058703553908,1.856049463071801,886.3308387516283,630.9274290708765,1.0575854459742577,550.2034571622507,316.62576604833976,0.6306696502653987,0.16868749927195034
0.25,0.6666666666666666,0.232760693803583,1.0823434564015797,0.09621239301557385,0.6748200073903272,0.0489013855316022,0.9623964982216406,0.03535067711019016,2.3769599587275456,1060.5988095061005,792.3745479673762,1.106878801762078,660.4483095730068,443.8777621949188,0.6120334851715928,0.18271530364021346
0.25,0.6666666666666666,0.2034644881885854,0.8982574981305477,0.07322337014556898,0.5916529501142329,0.039324753440088456,0.9936844010576686,0.038587154531678124,1.0115812630087353,880.7942253498045,632.3620881574199,2.7985768027104876,582.4240352713856,345.59592374758006,0.5248661065565463,0.15999706392149277
0.25,0.6666666666666666,0.2453431525637471,1.1943026307911566,0.11317644869435323,0.7177077652432067,0.0522157943556984,0.9870257051585356,0.03675612004362043,1.0231706628942734,1161.9886868013873,908.9358792083005,1.7396593657621464,708.1168150371016,458.8286885549236,0.6726801317009183,0.1983253932699343
0.25,0.6666666666666666,0.2205900258371107,1.0316053434722343,0.08891837064816228,0.6590564396935928,0.044407734687355954,1.0423235099117822,0.0402197365348018,1.3107520413696034,1013.7597568564682,737.6668436320233,1.6224390945676932,646.5520263008631,407.5536260941027,0.5725200450587871,0.173554724244908
0.25,0.6666666666666666,0.26296065394208623,1.0984104577377456,0.09767007595181833,0.6130272217481711,0.04217491541995954,1.017900024091968,0.03857141807100422,2.5640619151439905,1070.049346925779,808.1054306819581,1.0672955068946495,606.7381663520556,364.7362431074957,0.7998452974911398,0.1995145781635771
0.25,0.6666666666666666,0.3403537920718176,1.1389291723200705,0.10103079497002426,0.5584270716938763,0.036635572768691026,1.008696811671465,0.04026030387249913,2.720450294468155,1110.767456527074,845.3393398026168,3.312758202531999,546.8884881040663,316.31744368236474,1.047825043893193,0.2216156458457669
0.25,0.6666666666666666,0.29347721296247514,1.087015219720819,0.10053376819525789,0.5835166461926687,0.03990482569169043,0.9592388193598597,0.037046716978503445,2.737974322603132,1059.399100300889,802.8474448424668,1.4378691597422915,573.1219436611956,353.4607924645706,0.8718242949515934,0.21746952885449064
0.25,0.6666666666666666,0.29150236985185773,1.1068197872327892,0.09248774244741201,0.5976370673718973,0.03849437721535946,1.0630463457990431,0.040501031574917884,1.123425101843159,1083.132172022698,817.4468747556464,1.157509164572007,592.8645413875358,337.58824215164606,0.8595024813040287,0.19447474981889484
0.25,0.6666666666666666,0.2176321140422726,0.9125597419333007,0.07071958504971491,0.5801619922905714,0.03716489060922388,1.0694549526083192,0.04241792695399695,1.1596025671456733,900.1575603692045,626.4806189788787,1.005099403617319,571.6748343201419,332.2219129913512,0.5793173894366912,0.15849359429955828
0.25,0.6666666666666666,0.22196457118825652,0.9697963809393008,0.07794705982949733,0.611632732590615,0.03993457958285226,1.0628238807033354,0.04234454880907077,1.524672597959126,949.8031643865679,687.1475378008356,1.7199450875522702,604.7244200439993,351.7545554131914,0.5924007843317749,0.16555766055104248
0.25,0.6666666666666666,0.25637872803778444,1.0252564119310887,0.09010677200599702,0.6231241033637223,0.043236993655912,0.9894015569306401,0.037517055515439254,1.192468515050662,1007.9301828095595,744.9749273468218,3.4257862911577677,609.029469832553,379.27223365501897,0.6531771829911948,0.18427221747510103
0.25,0.6666666666666666,0.3151294598156657,1.2049746535178,0.11698125640630466,0.6256146419100974,0.0454300368576132,0.9137030820666535,0.03454259276917244,1.284778289426031,1177.5245292182128,924.4850172692155,1.0677707948154036,613.2801016854231,403.05081205043984,0.9362306132864717,0.23433607214400923
0.25,0.6666666666666666,0.18876012143757315,0.9733334257930762,0.08160478276406638,0.6507459185928767,0.04414437737283796,1.0394250916500143,0.03954176362879338,1.6641062774807047,945.4170065136834,696.488033589972,1.5097413354534415,645.9999982422686,384.546533046354,0.5028406513055422,0.1652801381809161
0.25,0.6666666666666666,0.2352062612702942,0.9504054275110787,0.07706116509249952,0.5753737484549102,0.03706100003747473,1.0429616023376558,0.040763343369117376,2.5656310615671853,929.7007791191464,671.931875429938,1.086366750517446,570.9495635493444,322.85991886936637,0.6584241558790994,0.16969250115673046
0.25,0.6666666666666666,0.35771200575190865,1.2653525257351212,0.11806638058039401,0.5818494134727371,0.03808622515867099,1.0216398389242658,0.03913963376690085,2.280125578005645,1232.7745731059465,969.068974365998,1.0002006007169664,575.8513396241057,332.6797790782429,1.1840901494543454,0.25037296806000914
0.25,0.6666666666666666,0.34124813009720023,1.089929704999366,0.09725441590719125,0.5304918102131205,0.034323262056161256,1.0085108958237192,0.038691048214816504,1.021705130971552,1068.1569006597958,807.5215823027402,1.083126629359939,523.6992825849848,293.73992544006165,1.0631759551839692,0.22783693922854073
0.25,0.6666666666666666,0.24926793652575288,1.0199269747852484,0.0846407689869506,0.6080407600489708,0.03875221200079928,1.100475327472608,0.04222696103868494,3.0489181931108424,997.1364192756915,713.7225699669308,1.0135705884342145,599.927446748533,350.59301700631056,0.6839263456628661,0.17343694850191063
0.25,0.6666666666666666,0.24659313467127028,0.9639114882770584,0.08280440753527984,0.5884789957576827,0.04109169374309327,0.9715978025972868,0.037360416520553705,1.2047009994543147,948.0956274408413,687.7924689600492,1.2569821817018298,577.3055958152149,359.5022418108706,0.646061890515568,0.1840536151188628
0.25,0.6666666666666666,0.18326828431708078,0.948385443633357,0.07835055937304564,0.6529346003559169,0.04497460163663256,1.0138906525114793,0.0397609099464115,2.41414053270715,928.7287563474931,669.6663181708477,1.271432546962152,642.8331886278922,402.805971681635,0.4594624089890298,0.15777132171785246
0.25,0.6666666666666666,0.3253456990107287,1.0596154398060342,0.09439919444325785,0.5371172453437967,0.034760830733101676,0.9880776227052934,0.037530287007405246,1.547689252768672,1038.6813738207147,772.4155268892937,1.2680261415944605,527.7979252613525,311.4913665965836,0.9814401026945659,0.22245915623477447
0.25,0.6666666666666666,0.20717885278408196,0.9099412520794561,0.07258059875328066,0.587827294725048,0.03974143416346352,1.0132325078356832,0.03987364582532106,1.0188018539691641,893.3962374340829,636.8973681984164,3.1385807402064687,577.0634985156576,338.8544834551801,0.5549944598137754,0.1622107546166142
0.25,0.6666666666666666,0.23934792370322042,1.073168610060575,0.09354123015539313,0.6522193879643985,0.0445491898267375,1.0194555204856472,0.03812402715610388,1.8850469457959695,1049.420443815576,783.0661469254834,1.1825398999344725,644.1977540051978,402.96334098647867,0.6527200356143177,0.18023067244591717
0.25,0.6666666666666666,0.22381818912057233,1.0226104588616336,0.0915866985590892,0.631509132072044,0.04352569758536936,0.9845609766518739,0.03785228270716946,1.6347877210206425,995.3297865161962,748.9570250094364,1.8471521258605086,624.743497332184,381.51745047433315,0.6270634025574475,0.18544964285618293
0.25,0.6666666666666666,0.21746595895521903,0.9724136211981097,0.08121293921388767,0.6368979762621292,0.04328437688865015,1.021266488598257,0.040158557401080916,2.27953070368274,950.5160171718874,688.9558684114578,1.085570770553834,627.3831336854882,387.5011377518659,0.5337005315481301,0.1638959356239553
0.25,0.6666666666666666,0.1934606110367818,1.0018481083797646,0.08441049103092131,0.6616296461828287,0.04594586681445483,1.0056908460221405,0.03778936019827935,2.9565541117143,976.498551071759,720.244020072181,1.3757242120372863,652.950634789282,408.48986283828566,0.5216395417987605,0.1674259065515107
0.25,0.6666666666666666,0.20194456822599155,0.9247423740777728,0.07548769316499505,0.6138631434846025,0.04198525556787378,1.0216653346410893,0.038551549264276806,1.5103452903814327,905.8565868492817,645.4400834759808,1.3732138747178226,603.9130746163218,366.3712089107063,0.5132184865994013,0.1588788620268626
0.25,0.6666666666666666,0.2549789970866099,1.0603745986849957,0.09258867292046782,0.6251746803959106,0.042821393720896946,1.0005187595190226,0.03759315723380605,3.176222441214297,1036.106134148712,772.6988235888192,3.046318112196779,611.8022764280269,377.58683924287027,0.7041265511693853,0.18971491749235653
0.25,0.6666666666666666,0.2659511585339376,1.1184257423190627,0.09580050550912284,0.6501938085279041,0.043700244765383284,1.0586008309804404,0.03905416410185063,1.4657608252767047,1099.5887535638137,813.4695645745338,1.0402508002720592,638.7162026925698,399.7309612833181,0.7275165349894983,0.18413274721927253
0.25,0.6666666666666666,0.2907901604025586,1.1223051051040625,0.09866487327875545,0.6061131194263004,0.039066578136649606,1.0596892868875118,0.04155724333178393,1.5254247774702612,1095.4384599349619,832.7550483591709,1.0274525115894841,602.0360075235076,343.6256900861727,0.8591546173421892,0.20118019738606566
0.25,0.6666666666666666,0.3235534396100154,1.1244654727679184,0.10955138859057297,0.5669601979239935,0.03790411631810031,0.9475422530345772,0.03542492176039469,3.3855730189403808,1093.9361111417818,843.844807909035,1.0221683709310283,559.1046182720527,336.49672802275904,0.9921420393836189,0.23566125510011296
0.25,0.6666666666666666,0.33167306507497496,1.160484963878254,0.10919773383734688,0.5788328328374127,0.03883949482972648,0.9658051911658503,0.03636808054485437,1.3077098612757885,1132.2246650440838,881.0385959367909,1.249847305600932,573.1193808445059,342.6692873456733,1.0139793406020008,0.23374838217705876
0.25,0.6666666666666666,0.25228555765735083,0.9304693004196299,0.07480476933616322,0.5354786495878568,0.03347843860888098,1.0372322204182411,0.04076388746052679,1.5363185728466273,913.4529095835715,647.3179006579085,1.0908988722300301,528.8657670594762,297.3649061652094,0.7442281244530816,0.1757878621388816
0.25,0.6666666666666666,0.3808357447934743,1.313670017023867,0.12450667012249719,0.5826860634280894,0.03817682762314416,1.0151404154816575,0.03818515375650638,1.2285935989895396,1285.2660646612208,1016.0455513899009,1.0006004751106465,575.5487439170842,338.6455727750397,1.263902237369945,0.2586224637096444
0.25,0.6666666666666666,0.26550620064029584,1.1565022753065204,0.105332778269434,0.6622921846385629,0.04601637696830301,0.972252295930065,0.03553773048698071,1.0864532223795145,1128.5890131264237,881.8454813533405,2.8722891688279386,652.1743722996832,409.556585637334,0.7546762554723453,0.2018446016131227
0.25,0.6666666666666666,0.22277200072916784,1.0506494307374672,0.09021139049739149,0.660615653459379,0.04634992176498377,0.9933677705604894,0.0376571853366441,1.3871754135745231,1027.027482238641,771.7485778747239,1.0851165890425536,651.6446895820208,410.10110205799333,0.5983793584939694,0.17869355572817203
0.25,0.6666666666666666,0.16171384418697263,0.885075523097727,0.07224982800445627,0.6261556969406737,0.04332990051706565,0.9857192128913366,0.03735136626878094,1.3841191356632463,863.1269547348247,629.1800283109625,1.0631983400988088,622.9079838612134,372.0475268738318,0.41995438447783806,0.14891901371766747
0.25,0.6666666666666666,0.3127610852867473,1.1046122781174308,0.09503166752660029,0.5641554190802865,0.03739201049248006,1.0003341584828866,0.03802914891094078,1.127907398731987,1076.5948177483137,829.8400913574785,1.10424239287818,561.368633718808,315.83548334021526,0.9667192608489397,0.21477905343420672
0.25,0.6666666666666666,0.34136283465034195,1.1826228866106772,0.11134795224533382,0.5781877644118524,0.03856627747333317,0.9957946004414783,0.038469031259675,1.1613741754134335,1156.2107425178942,893.1812716122756,1.0030379662515714,570.9074400439443,339.1632084548767,1.0539205071921973,0.232607682791419
0.25,0.6666666666666666,0.15897244250703008,0.8889155485314711,0.06995587467167719,0.6269945460468926,0.04254862469876375,1.0582509858207045,0.04175090818877651,1.3141185644855344,868.5718471536545,613.6281014154569,1.037744412187533,621.5776009312408,363.96527224370885,0.42410990507204077,0.1467404805293148
0.25,0.6666666666666666,0.18750327659123167,0.9014512315776785,0.07385198541575598,0.6163483800465276,0.042899480196389075,0.9572598450171277,0.03738699860579593,1.0866854848007335,885.496394632791,641.8509163681657,1.8308405811085922,605.8769108250344,377.24401448361346,0.4693580739291585,0.15563318379235858
0.25,0.6666666666666666,0.27866713636126156,0.9765602090422979,0.08398671621268688,0.5446060771073505,0.03528475471323564,1.0008791313466991,0.03860203759589726,2.947942189910365,951.116652788262,696.591571012889,1.1566551760353496,538.1257200087456,306.145403001347,0.8004878171378363,0.19268575711966252
0.25,0.6666666666666666,0.2699386812924433,1.0733634767642783,0.09664671319223375,0.6101405013393784,0.04102701520525863,1.0081555472050514,0.03844331218358881,1.5583696621655125,1047.894217384455,787.2081648520274,1.2830887640839823,602.2405036151237,362.396372144271,0.7671661817891463,0.1985060725028886
0.25,0.6666666666666666,0.317362490006437,1.1084472766770017,0.09996943310458231,0.56587427298364,0.03692483369992432,1.0183917343696078,0.03981408444071029,1.0136806185492289,1081.2307587305072,825.6076615838796,1.0472360922138422,561.4498678271402,317.1525034338037,0.9668124307303295,0.21633127125659576
0.25,0.6666666666666666,0.32816956004859826,1.0507963870007586,0.09251360171653972,0.5215418118191542,0.03265976510115449,1.0095024793685348,0.03864187501370206,1.0620814105275074,1025.7453386814318,771.7318355390415,2.9458216485491917,514.0515625287301,278.099866464854,1.0228075308349014,0.2204274729087054
0.25,0.6666666666666666,0.23521694658396852,1.027355714734356,0.0867446254380787,0.6306901851491373,0.04263082043079342,1.0412588626828656,0.040027386995655195,1.5230315679949795,1008.3187707463649,736.9159819443296,1.7344612471855967,619.4690148708031,378.08973575987505,0.6364879170153963,0.17816648841806412
0.25,0.6666666666666666,0.2101083606956191,0.948734518144957,0.07736227133580133,0.6073581456842462,0.04105337893985927,1.0212426224024849,0.03983441127355995,2.926681852079998,922.0437464964056,674.6372500512407,1.3152112296071474,602.4831346535095,349.56952755816224,0.5690459204927814,0.16481168713614647
0.25,0.6666666666666666,0.27099355030148764,0.9853009328546486,0.08507066871699173,0.5780173994832948,0.03789629360886343,0.9847764199433722,0.03863458664114686,1.173925204740396,965.6235570567117,713.557120301774,1.370231348247151,570.4498045531016,340.1735096857601,0.7113780490715282,0.18044265481437582
0.25,0.6666666666666666,0.21903464962365524,1.028379472903341,0.09051361993302728,0.6529829236274545,0.04548167688691825,1.0053316969390973,0.03773090664583399,1.928783174594678,1010.2572089920277,735.0601367663469,2.679084903578813,636.4422667493141,411.9744722443344,0.5826688649872929,0.17954392695815677
0.25,0.6666666666666666,0.27831480889758803,1.0075261510304092,0.08845445855287483,0.5648067198303443,0.03672910603372604,0.9844906823217842,0.037990440531339646,1.2558732317850243,987.5193503308693,730.4494451541764,1.0444111560905407,556.303610101021,331.56343707799357,0.7912611683250489,0.19461256013680311
0.25,0.6666666666666666,0.16868162593893857,0.8266208537218257,0.061357240086434776,0.5817392060651365,0.03883620889193272,0.9849101178274576,0.039021546332054874,1.1893490761796395,812.2513802790505,567.351370416168,1.064712796289793,575.3543620043606,343.01105418588725,0.4273708269112657,0.14361954756423737
0.25,0.6666666666666666,0.2412711613307872,1.0076833506438065,0.08670452543797996,0.6077330641490911,0.041160571751365484,1.0010457370923516,0.038587033905856,2.82012051210738,985.0702268845758,723.9893710189091,1.229948639626067,598.501676771051,365.2480851675567,0.6657245012212291,0.18256030290032565
0.25,0.6666666666666666,0.2723248237076335,1.0227389006182845,0.09012928726632427,0.5832450603809242,0.03843036220002157,0.9675730834509513,0.03697423180785995,1.2059747771498677,1002.5263040201462,749.227772703587,1.3815251694774975,573.867934923298,348.30141481196756,0.7610712941699331,0.1932677145096679
0.25,0.6666666666666666,0.28441004122065444,1.0200435343551228,0.08696013959009284,0.56552061811326,0.0369566610611787,1.0162140282178398,0.03927166719395265,1.294253535105101,1002.1930444759133,728.2388746637465,2.8521048446639696,551.7275981332568,329.89321564111515,0.8112566822325171,0.1931296816556553
0.25,0.6666666666666666,0.21951809073234704,0.9355308155337007,0.0778809590552834,0.599882343823433,0.04046198138524499,1.017255142350882,0.03844871370452211,1.039397812049613,920.0472448623466,654.3809794612768,1.0626890738935548,588.1450638651163,357.40776030922063,0.5667377755289408,0.16909112923048347
0.25,0.6666666666666666,0.2172075530014457,0.9985566489701224,0.08170948697853904,0.6314874563094525,0.04268898257315088,1.061792347183106,0.041369153254688575,1.0042067033526287,976.0369947216649,717.7495180213135,1.0357318715594985,627.2610547958311,365.87103270473784,0.5882934725883323,0.16648970320419657
0.25,0.6666666666666666,0.2766682186409862,1.1811858527049057,0.1081784966688,0.6577434939345324,0.04493425391995671,1.012292629243205,0.03730683051029061,1.2304122259087211,1155.6854279498366,887.5502735270258,1.0009917851569698,648.8597941651103,409.2770957245128,0.804369368563833,0.20781253185843707
0.25,0.6666666666666666,0.1833098108300166,0.9324789803743371,0.07684811238600624,0.6345060404362391,0.041842725659926625,1.0413097310873014,0.03941410008314225,3.3460193529466324,911.0939206227083,645.1066682891684,1.0705268471131593,625.438501048761,381.83515118768327,0.4757431006097761,0.15346669978371202
0.25,0.6666666666666666,0.23481041138638578,0.9837360597396041,0.08424514592088325,0.6010518476181914,0.040774171780761335,0.9587019573381222,0.03723221995766309,1.1874017183104202,962.393777933112,723.0491387609795,1.1207700055994823,595.5966867538183,359.96033354591907,0.6444743665762233,0.1822941717955426
0.25,0.6666666666666666,0.2478753265591242,1.1422758888665714,0.10587631107570349,0.6781124648483967,0.04864902020169878,0.9762886158793544,0.03676720836379399,1.631345940322959,1118.6333959821586,853.4917616138557,1.6545715190657213,665.7249383316957,435.98191609076423,0.6933070467002237,0.20004325678187534
0.25,0.6666666666666666,0.2840849489761635,1.085547170576896,0.09695497726526739,0.5922024464928516,0.03948418305679035,1.0035603573617484,0.03904152659682364,1.3814745810684994,1056.0607630606496,810.2768940785942,2.125164317209432,588.2766262773099,337.74029871396175,0.8412021458376506,0.20553824842365154
0.25,0.6666666666666666,0.2581053207472357,0.9999901895863303,0.08261853781768438,0.5889977466461257,0.03828841213783899,1.0830995934084722,0.04270642253765081,1.1380554335668671,981.8581593655464,707.1849778128045,1.0096920738510227,582.3932654957634,333.25890737822095,0.7049371411472655,0.17926483144045396
0.25,0.6666666666666666,0.2876433826763081,1.0710388528934704,0.09540165731351774,0.6013137000497933,0.0409493437764971,1.013726612400233,0.038039125606497776,1.6400319193734139,1052.7694418161002,775.8658623543679,2.600873966030607,585.6987745438174,364.2414942236882,0.7896220169843925,0.20285747870770443
0.25,0.6666666666666666,0.2591294515637055,1.0714149669699105,0.0967083394996932,0.6278996916850511,0.04318280250139968,0.9961569074815265,0.03706557889399194,1.522234160981263,1049.0259542734498,782.1260280174669,1.4437086222033253,615.77025883473,387.1303825762296,0.7141522009182214,0.19254908878122837
0.25,0.6666666666666666,0.22629104871217037,1.0267285203538732,0.08886504068025392,0.6449233008765463,0.043925637439992664,1.003287708471604,0.03965059979390931,1.3217368237620486,1005.5367894879575,745.5801322871649,1.6345850901418095,633.8689243810151,396.2633946171931,0.5994567304579218,0.17715122771049008
0.25,0.6666666666666666,0.27529391013624227,0.9857281988695307,0.08044119107928804,0.5611726732310099,0.036171487139227104,1.0164583671309377,0.039691535892113224,1.293212579045071,970.1931874225385,697.584020285404,2.0270385773500736,548.3481628804813,327.2075204597604,0.7639613793476832,0.18490930590004853
0.25,0.6666666666666666,0.21073347344470728,0.8945211489288599,0.07077379868711388,0.5815044246393113,0.038099226937966586,1.0120850410122992,0.039065952692777725,1.267700168950473,877.0744634345151,623.5510449426928,1.0675803915709259,574.5714581404011,336.7325133870423,0.5448640043137568,0.1586882342391407
0.25,0.6666666666666666,0.27571348163798837,1.0062268891044448,0.08561659649691367,0.5617234465628755,0.03580151960992688,1.007021646764095,0.03870565901119621,1.6885111439272769,984.6593965971848,723.2444323087681,5.4299662686661225,547.4864566564513,318.48126072733277,0.7983047951351632,0.18866266332093992
0.25,0.6666666666666666,0.3328066620585963,1.1029345935613712,0.09535094688780879,0.5502201578187285,0.03458903041599173,1.0438429214316807,0.04088842527034354,3.0279442202085867,1075.2441428271695,802.925040429024,1.525819938475272,542.4469259436388,306.65978985798523,1.0121635544072578,0.21206584055924274
