rho,coupling,pearson,a1,da1,a2,da2,d,dd,da1da2,da1dd,dasdd,a1ep,a1ss,a1c,a2ep,a2ss,a2c,c,dc
0.1,0.22222222222222224,0.12704864769453794,1.0226768032125542,0.08973440822724162,0.7845694429401913,0.06021567255968552,0.971438472032495,0.03629530769311153,1.2246591757676424e-5,9.602967131052175e-5,3.7576098874062286e-5,4.233634741527028,995.239065782756,739.2371046175452,2.817372649355991,766.4101730371294,528.0006883265032,0.31104137968886575,0.15221076809886194
0.1,0.22222222222222224,0.10541454951771988,1.0327105462748318,0.09093302930628112,0.8459082748463489,0.06836187841436978,0.9662383648498994,0.03596896821650714,-0.00025086460385584966,0.00016973344778926987,8.118083470227867e-5,1.0007550107213115,1011.0944247355553,755.4125709661257,1.0012923397878704,828.2884676842383,589.8365231014058,0.22900575734148987,0.14861707923997514
0.1,0.22222222222222224,0.09875871782787596,1.0780874562740828,0.09616494139839311,0.8908274170707566,0.07002247034700097,1.0067216158507108,0.03688734354671791,1.8967562924717606e-5,0.00021458589999742478,0.00010099581888914867,1.411789885334929,1055.126073820816,789.5545397631715,1.093937986735938,871.9914914588558,622.7938870788704,0.21755804160736036,0.14349641512338462
0.1,0.22222222222222224,0.061952501710283735,0.9979456400984484,0.09042443054981594,0.8733908062287947,0.07523606545080319,0.9216944930339123,0.03388049134094497,-0.00018006793038470508,3.94778620815175e-6,9.685361968883316e-5,1.4547740124106971,974.9012909099195,734.4651196792163,2.119852106492769,852.5872299360772,618.1035798973599,0.15115794605837515,0.1450717020599764
0.1,0.22222222222222224,0.042830214500802356,0.9443404426747273,0.0805267679773557,0.8449149555518352,0.06679948958035883,0.9404656349289073,0.0349844139991851,-0.00015460913397039792,2.01904421917243e-5,8.720945048952306e-5,1.1764793039218708,924.2751031606734,674.4757878191724,1.9537865829235486,823.5412754372365,592.6134911525019,0.12480609275071092,0.13230964438018258
0.1,0.22222222222222224,0.07332438431497526,1.0774909067868368,0.09393986780538671,0.9276772250235017,0.07683117734784575,0.9923063288895674,0.03632721290380798,5.782564555671567e-5,7.606871044849674e-5,5.714178308235283e-6,1.97021696199607,1054.3738103445721,789.5014661788629,1.0941946754200989,907.045414909634,660.7608867317007,0.16924075116241863,0.13890709661707445
0.1,0.22222222222222224,0.14627681136279436,1.0665344394899179,0.0914598259227284,0.7972482607233442,0.059745864286486254,1.0210765394583676,0.038202444496524435,0.00013645005546236597,6.816664391592625e-5,0.0001457985362904322,2.404565506291383,1049.4434039930857,764.4111216113954,1.078579942796092,776.7003973165827,544.8158997907678,0.34497642276018237,0.1505916507205935
0.1,0.22222222222222224,0.07484501511522611,0.9786928774499254,0.08305038316829086,0.8392300352302932,0.06669633096907412,0.9651213705496029,0.035380670241280915,4.079560573940773e-5,7.471772809860068e-5,0.00014052111790386322,1.2249098289900473,958.4440834004714,715.6809544967793,1.6170218021806275,824.2393179375528,575.4865584023933,0.17329437815803994,0.1344487311044701
0.1,0.22222222222222224,0.128933340423553,1.0711056936812204,0.09406392066880914,0.8278333463740969,0.06238404165859806,1.0596448047464495,0.040065395534018125,0.0001546709376980258,4.089654167047396e-5,0.0001263250383528837,1.0443515778405503,1050.1596935692871,772.3946557637214,1.1524425101687765,811.9554555630647,554.3626506999291,0.30090055833071816,0.14814082806971385
0.1,0.22222222222222224,0.0964517382372331,1.0324025964271224,0.08592230806398284,0.8492191292835767,0.06468388917942892,1.0232452412721627,0.03899414997136507,-0.0001289730339493286,7.667821112794973e-5,2.7181527043316683e-5,1.0527407077894824,1012.9243889750074,747.699139576692,1.3320670610109144,833.7682416576885,579.5217872617674,0.22286430830693935,0.13920722236227243
0.1,0.22222222222222224,0.14492615837076137,1.0103068214283568,0.08675158417967554,0.7347429992296002,0.05338968191903553,0.9932738489118141,0.03784224215702929,-6.582849117679458e-5,9.395720018223211e-5,6.433586419665297e-5,1.6035372510504202,987.0390304535166,732.1348040764923,1.0004971549530473,723.8093745824227,479.3704523515508,0.38233750856009124,0.15589043576893147
0.1,0.22222222222222224,0.15222377913373952,1.1059593490049207,0.0999849350922142,0.8317349835606834,0.0644338552489426,1.0231553961984259,0.03820259297243595,8.868994409556593e-5,6.953485427072756e-5,5.163822389331387e-5,2.0144092956221122,1086.8749954743114,806.7744024731554,1.1031945093175215,812.0441406526321,571.0700664468551,0.3373972538372245,0.15683409035599882
0.1,0.22222222222222224,0.07954404049405307,0.9710061508910071,0.08273754441982345,0.8286985789900346,0.06589953317671324,0.9486551563351565,0.03542054075592038,0.00018733698731241392,5.339716212001293e-5,0.00012760810968094505,1.0041083868572789,951.6247301122982,700.8532325565598,1.5573047496683308,810.3769444016652,578.1694102157147,0.1787690036822828,0.1347124205899294
0.1,0.22222222222222224,0.18169282312857857,1.1230409974911875,0.1023293840601954,0.7786616011562945,0.05978865448023028,0.9413039425515867,0.03526747715060927,-1.1954911275145917e-5,0.00015513426053726694,0.0001675509234190206,1.925966281754953,1095.4239320937872,846.7946629970451,2.103671868482772,762.3680733172185,525.2425600795731,0.4506760300196672,0.17231933731028617
0.1,0.22222222222222224,0.13923130265925213,1.0961080560790017,0.09410540216648793,0.8747689457578396,0.07052035918566049,1.0292932798844971,0.03768741981656122,-4.084772075313139e-5,5.538452195230826e-5,0.00018256921901600064,4.748082020394001,1063.926011903877,798.5131006970446,2.1421944164581017,859.7135565559669,598.1675745399879,0.26107723512178765,0.1483390126183457
0.1,0.22222222222222224,0.11458836956607421,0.9855049402620686,0.07998997205184795,0.7716465780992262,0.05564334368803479,1.084864805474865,0.04075368049964614,-8.178432828057007e-5,6.0054750062765964e-5,9.278325713278227e-5,2.1583965433165386,961.4378193512791,693.5873275183683,1.2375864070249027,762.2805565149588,491.967846769178,0.2837905753064864,0.13930590588537647
0.1,0.22222222222222224,0.18053530568483508,1.1433610578227462,0.10481634724858693,0.7981090039951583,0.06148464392738945,0.9704036688096188,0.03591919407976372,-8.544704703118145e-6,9.938083073353333e-5,1.7958083622396462e-5,1.0230404123406294,1119.837320466433,852.8483884616775,1.0480586572751895,779.4919355734934,549.0653542196973,0.4409174839842168,0.17128412256554246
0.1,0.22222222222222224,0.1525460777858707,1.0779398470415593,0.09255336712318622,0.7758328368240275,0.05922077309820055,1.032419232093676,0.03914618504540015,9.839677318556707e-6,2.6740943723948473e-5,0.00013218680881398723,2.371875150922804,1052.260720454799,787.1030478170892,2.511972765315698,761.3810343180631,506.6699731423486,0.39738203733909916,0.15988689999122577
0.1,0.22222222222222224,0.04898290176962912,1.0356710661754756,0.0940303766423475,0.9301971716396602,0.07856998256349246,0.9546584628580727,0.03498157162753608,-6.813875022290725e-5,9.128256722544e-5,4.134208384005158e-5,8.76737512215556,991.8531114242114,749.3684819658667,1.2420937315152105,912.2630897299921,659.914505797058,0.12119754557453308,0.13831625816452797
0.1,0.22222222222222224,0.08973323647129045,1.0322556419901734,0.08749531880050083,0.8483149839134914,0.06447232951738925,1.004287987291451,0.03753852965387062,0.0001374295415076732,3.40347626250309e-5,0.00010247279453365289,1.5215758188648651,1007.1441467880588,757.1704984250575,1.7297456323834781,835.946134041407,574.8862435697721,0.2235662364856408,0.13701286404148072
0.1,0.22222222222222224,0.18176926992459608,1.0185057460048264,0.08576712247892875,0.7196453265254734,0.05095675035641288,1.0345978068784776,0.03938321338670541,-2.636743284202976e-5,0.00011018884695280303,0.00015437445004609407,1.5210166872837851,997.7012821446772,729.7198110810389,2.568134092353367,705.129215469291,456.0185914135024,0.4223093789206208,0.15581790777616572
0.1,0.22222222222222224,0.12230473303558574,1.0519927655874708,0.09456047402822719,0.8188159279803415,0.06496546911298746,0.9533363134027223,0.03512524928709114,-1.0864419565120727e-5,5.318488533842614e-5,4.466065680586972e-5,1.1284371985804522,1027.2744042712686,778.8644622335453,1.5494377094330272,803.2180638258579,563.2615921967335,0.2927807461717515,0.15471410589299303
