delta_t,a_mean,a_std,b_mean,b_std,sigma_mean,sigma_std,stddiff,stdpath
0.01,1.2986377652044596,0.2564156604102959,0.9928146672533894,0.0013146835761514806,0.713499480790378,0.005576722913615434,0.2289636376920523,0.21867064474912218
0.05061224489795919,1.016409783172716,0.0644756567342796,0.9499138663314339,0.0038039239450774714,0.7017929098904984,0.0067472254698487735,0.33184707119399304,0.33113017173206316
0.09122448979591836,0.9863777421039797,0.04783710607503539,0.9063121896358779,0.0059369939039772245,0.7178648035192793,0.008184457447467887,0.3796788123451803,0.3860505861536335
0.13183673469387755,1.0031004298318515,0.041999385807532916,0.871381947389031,0.007140797074956419,0.7042426467928532,0.008855031504991551,0.4066376960102259,0.4125755327622678
0.17244897959183675,1.0023988352558024,0.04041872553727778,0.8531679263529399,0.007666900976856927,0.7153271925913134,0.009581947985787468,0.433701665338624,0.42862015908534284
0.21306122448979592,1.0180140071384018,0.03657837753149146,0.7949155840102599,0.010196603245686177,0.6880818293641735,0.012023093198532401,0.4547028123380937,0.4525912886867776
0.2536734693877551,0.9650603791425367,0.0342701007131105,0.7612863546839701,0.01135060413306974,0.7037049134956503,0.01256087539546469,0.4716647943002526,0.46778443474183057
0.2942857142857143,1.0424792962524574,0.0371200176119715,0.7409007533376046,0.012367872764217107,0.679721020970862,0.015315174886912059,0.4736930889640393,0.4737099371560198
0.3348979591836735,1.0149270522186378,0.03581476119711354,0.7104503179983938,0.013132541628638663,0.7048054450384631,0.015696164133589412,0.49063992999989053,0.4919380919420212
0.37551020408163266,0.9755709379354631,0.036939930622005825,0.7135238099138964,0.014388786002573187,0.7539300361827798,0.016350952243891013,0.5019663183204739,0.5061786625191032
0.41612244897959183,0.957170794647781,0.037191008239739476,0.6832987795802523,0.015900739647466012,0.7373353710869242,0.01830408283456128,0.5095941010233028,0.5078239962597714
0.45673469387755106,0.9473397011089993,0.03984192077341567,0.6345042972380903,0.018359984351202188,0.7136156471747961,0.021943865626110805,0.5112131866097336,0.5109222940555864
0.49734693877551023,1.0202123486738108,0.04305230015968358,0.6080981921777855,0.019179989490876653,0.7126020295339366,0.025390279934817683,0.5251560806017218,0.5245303661374309
0.5379591836734694,1.0320844227995818,0.04658936391385633,0.5793502439359689,0.02031564022701459,0.7017145160474302,0.028450222840744402,0.5267557628554566,0.52711176619267
0.5785714285714286,1.0261039152953253,0.049590708330909485,0.5499715184163225,0.021518142056112854,0.6893686828343198,0.03198828212098695,0.5334954732025955,0.5266522194418293
0.6191836734693877,0.8952388704219616,0.051337994068979216,0.5272520384779439,0.0249803171115905,0.7278419024580877,0.032283125725283315,0.5366140863769006,0.5347027147610486
0.659795918367347,0.9450271565983109,0.04871116876313557,0.5520823850324708,0.02282471867623204,0.7475320221448255,0.029326546518703762,0.5387672558416041,0.5442848268790279
0.7004081632653062,1.015460039045615,0.05776635162414745,0.4855322584291776,0.02437931507861247,0.7028172609594056,0.03766728549242884,0.5512485012653747,0.5434503924220924
0.7410204081632653,1.0464571835409024,0.07056863707016575,0.464222617618706,0.027994817819785245,0.6732917505276685,0.051090869424436025,0.5418858023311071,0.5348728153943055
0.7816326530612245,0.9488797516470379,0.059978577901759846,0.46189372658591504,0.026275350000604474,0.7058960442712628,0.04003590263690328,0.5430268155916662,0.5417659133169054
0.8222448979591837,1.0126140210704322,0.08880904765767525,0.4300998885259787,0.03402603333859566,0.6966172481819323,0.06304721909907356,0.5536963767713099,0.5489912692713507
0.8628571428571429,0.9665043276289791,0.08263353412561779,0.4497946700772782,0.03375797498714032,0.7646330651288926,0.053616054193276856,0.554333594168687,0.5732362890561805
0.9034693877551021,1.0696058895920464,0.11557768947761601,0.4092076667322928,0.039836586823656144,0.6881667985208001,0.08577012261372388,0.556622792351632,0.5538677487052767
0.9440816326530612,0.8909594155205469,0.0800758363769761,0.41243175583196556,0.03357965610192097,0.7629417447088542,0.05208553050860424,0.5582976603280337,0.5684840332833553
0.9846938775510204,0.8651817185482064,0.08456030718465833,0.427920582055786,0.03691926866446612,0.7882260181580507,0.05303679079426987,0.5774364834347998,0.5734979276960196
1.0253061224489797,1.1471497596596427,0.12541898545628702,0.3478428032361015,0.03675438719905289,0.6129108949092662,0.10424487020145204,0.5698973273365119,0.5246816147254849
1.0659183673469388,1.1811553453592556,0.15118676971100548,0.2960954368997914,0.03843200305724709,0.5482648206205386,0.14458910703678934,0.5805934882273852,0.4945775357537459
1.106530612244898,1.0597276928761907,0.11436729536150447,0.31899294626620694,0.03428701006145402,0.6281175030754502,0.09252811689286362,0.5664661451428794,0.5288457923151594
