delta_t,a_mean,a_std,b_mean,b_std,sigma_mean,sigma_std,stddiff,stdpath
0.01,0.944062777026524,0.13914887068057968,0.9894983582073491,0.0015328698005522086,0.3141673795985912,0.0029161831928293195,0.1480302407712998,0.14639658071560815
0.05061224489795919,1.157276730572489,0.07910671727560568,0.9572954041020514,0.0031864694788880763,0.3158729334599278,0.004688900872944272,0.2121393358856426,0.2114325940793318
0.09122448979591836,1.0423814166381309,0.049960445678683164,0.9139911887176448,0.004811682549014015,0.31664968517779346,0.006518847216126058,0.23930246279849907,0.23757483977605107
0.13183673469387755,1.0312085101865767,0.04149284615467731,0.8757725070703009,0.005971143558195036,0.3074500951522026,0.008353999814597207,0.24871153875956653,0.24702406494194473
0.17244897959183675,0.99486165361748,0.035519829849837606,0.841030370104531,0.007013607433442538,0.32374925348340094,0.009903052302134093,0.2610494454400157,0.2646735021758095
0.21306122448979592,1.0097380719611697,0.03300810773546367,0.8143348471918418,0.007861124888241719,0.3257456928396956,0.01235591573819955,0.26881691430221477,0.2723092665277595
0.2536734693877551,1.0339633915519013,0.031135869546014706,0.7753567361435898,0.008517744062003346,0.2960324929558184,0.01434265651971312,0.2765460329172597,0.25991310727263606
0.2942857142857143,1.036770247965955,0.03057429591412421,0.7509957224694644,0.009765873535244012,0.3218985266711091,0.01803474736489247,0.2750249729709435,0.28108639290030785
0.3348979591836735,0.998028683545429,0.028753616096095284,0.7052466978233324,0.011104146086354991,0.3072901305131917,0.021373380301047087,0.2799776706440749,0.274907511018887
0.37551020408163266,1.01203606406084,0.02947196980264082,0.6712687292540159,0.013127439194311877,0.29088074872929964,0.03193341518844811,0.2826124218549862,0.26646247840107995
0.41612244897959183,0.9865385650922746,0.029001531236216453,0.6686369257266326,0.012698639812101982,0.34058164732790996,0.024632802019456404,0.2842213244741039,0.3019955497366005
0.45673469387755106,1.0301502609313018,0.03145993102629882,0.6396840978458178,0.01428390496793736,0.31506083990847444,0.03512051147573211,0.2864419556588495,0.28765751210840024
0.49734693877551023,1.0213182538257561,0.028465398175403694,0.6016931241624528,0.012973749895058959,0.3014245080757092,0.03058315326961626,0.28739073522934916,0.27900945458071635
0.5379591836734694,0.9947851737375584,0.031230197155330677,0.5833387860632364,0.01539967541769055,0.3073013608587554,0.0392774756788316,0.2879638290358793,0.28476283055749546
0.5785714285714286,1.0267328017209083,0.038566881844116434,0.5592928996984721,0.018511173157268575,0.2757761759540195,0.05558333255120401,0.2931197196478447,0.2629826612357609
0.6191836734693877,1.0549011641143629,0.030320587565746113,0.5378631597180192,0.01396309905210218,0.2696733442446899,0.03998757537393057,0.29269089393454173,0.2572292414587468
0.659795918367347,0.9979024560079026,0.03662354254795616,0.5369245539868821,0.017779236525238214,0.34292058552236804,0.04473699766607394,0.29387398928678504,0.31531066535650815
0.7004081632653062,1.0236979214506285,0.03903464162627548,0.5044367224077476,0.018091109844674085,0.3421994838224019,0.04890565006249955,0.296093435971604,0.3174428517083757
0.7410204081632653,1.0149408430375537,0.03563774542377441,0.47038617484702433,0.01645998687203192,0.2776743292298436,0.055581287652190337,0.2936293390094169,0.2675613326858706
0.7816326530612245,1.0003835645223402,0.03773468745303981,0.4658641788631447,0.017622346528555898,0.30331191777179195,0.05236200011999749,0.2990124333395765,0.2880210140178444
0.8222448979591837,1.0160478410521054,0.050000666495229586,0.4546384103242511,0.02213548115560942,0.3263702842671851,0.0731289737206636,0.29584160440632984,0.3104061596044431
0.8628571428571429,1.0232282507359658,0.03758440401985304,0.3935323840841041,0.015613877086963358,0.2596138029094746,0.06132286980355,0.3007404784919913,0.25512153157345907
0.9034693877551021,1.0202611062396185,0.05243364329055709,0.39312400876890535,0.021034734663859522,0.29722105858235803,0.08190693756719111,0.2948343757175624,0.2907671191651322
0.9440816326530612,0.9623516776761719,0.04077901333489472,0.3857401382072078,0.018106419393992,0.3579326945407088,0.04871250296416718,0.2982326480351405,0.33297167561786917
0.9846938775510204,0.8758212088763677,0.056203024849921866,0.4026953331187124,0.025993867859566755,0.43271251829170837,0.06275708798674103,0.30999136333229665,0.3856264115818596
1.0253061224489797,0.8726036831628992,0.06514549919098153,0.38238271587047284,0.028647980263258484,0.4494741354848889,0.06955977322072016,0.3175842804267656,0.39878463740510905
1.0659183673469388,0.9351822995608493,0.055859051429909205,0.3490855009244948,0.022254282978413815,0.3636362937016491,0.07287546703082558,0.3017927018089363,0.34104487493476254
1.106530612244898,0.9628300966867543,0.06305624446126173,0.3622769452699971,0.024125459596872543,0.40991381055758785,0.0753936611202979,0.3078479645124212,0.3764365978351907
1.1471428571428572,0.9399059754206204,0.0671353576302535,0.3649031019102791,0.026328388936269504,0.4212786724812712,0.07782694121491761,0.31158129897799486,0.3840433103951866
1.1877551020408164,0.895643740770648,0.06334195789220923,0.3567055311186119,0.025563338679649886,0.4692917811723159,0.06502885878422339,0.3268936789980707,0.4143238453042205
1.2283673469387755,0.8736392684955504,0.07928412605301331,0.33441407289774905,0.030669541948905088,0.46078684744807125,0.08955182991494341,0.32206866270865153,0.411314363944256
1.2689795918367348,0.8970033729002689,0.07819014160021395,0.3209155759809196,0.028694407585938383,0.43582811091247925,0.08895504997529137,0.31392262274112587,0.39596108477141545
1.309591836734694,0.9814677686411455,0.05073725375173524,0.2633772196036598,0.016768749974297774,0.3454501603672029,0.06616316235570695,0.30225935705079476,0.3289354783690054
1.350204081632653,0.8374865448614912,0.060889136058090806,0.32287769472554684,0.02487273776849943,0.5180336356914982,0.05562071052204952,0.34531733338068166,0.4435211556794032
1.3908163265306124,0.920706442244875,0.0809280216865702,0.2931164877818546,0.027861118319326236,0.4463694621883718,0.08436927804410625,0.31800422194426586,0.4048711085453989
1.4314285714285715,0.896467280557106,0.1343409943849568,0.27087670861282087,0.04406129828738673,0.43791610333476055,0.14675698033169876,0.31716664297687913,0.4093957392287879
1.4720408163265306,0.7771979238774345,0.08574347215235859,0.2969548700949649,0.032762831089143137,0.5558001010643226,0.07884677893138994,0.3722919085263279,0.46454791858089856
1.51265306122449,0.8653623756545278,0.11455925511290403,0.2638226066840297,0.03828416490843953,0.47912175265970075,0.11841911570056349,0.3334803410488692,0.4277996544075573
1.553265306122449,0.7433857905345503,0.12356769379278368,0.3174458488563678,0.048590469662414,0.6051741575579305,0.11245222787684614,0.40696117131319925,0.4891822220321912
1.5938775510204082,0.8770868845381093,0.07249650667019038,0.2369855871049012,0.023055366752744142,0.45552010628668144,0.07533670939391512,0.32620190476694155,0.40790751453191404
1.6344897959183673,0.814367824701711,0.11242899152925241,0.2427166781914177,0.034113887205009116,0.5433864022822584,0.10560174473532274,0.35917056200286296,0.4660406254097484
1.6751020408163266,0.9148443174656008,0.10003362178247496,0.2236140710572192,0.02669723020725677,0.4362996123195785,0.10919387453557354,0.31634909270845524,0.4036840128868519
1.7157142857142857,0.8002028567756992,0.14603148044347858,0.20828398100281548,0.03946937777351706,0.53093927577918,0.13986019591727147,0.3584852282066012,0.46314086851680514
1.7563265306122449,0.7652607439070364,0.090228020708064,0.22603016221493796,0.028424901415691074,0.5780604497852078,0.07685746927170499,0.3818938502509553,0.47976406644982533
1.7969387755102042,0.7236351911083514,0.11256812457458591,0.23743752290768963,0.03787684393859865,0.6110588988946618,0.09275442979983592,0.40323479492577885,0.4934360548564663
1.8375510204081633,0.6009143060785925,0.11119604850745632,0.2693670360044609,0.04889834468642959,0.7012819772415051,0.08010890394087969,0.487424759408378,0.5125837924669276
1.8781632653061224,0.6432847443080957,0.13711289692108072,0.23928985290741456,0.05324806997280758,0.6855026804280021,0.10116547228200891,0.4715939586961852,0.5168462940794578
1.9187755102040818,0.7933105321180928,0.13465481973172122,0.19738914072117963,0.03666675594082167,0.5527998549511733,0.12198551342400323,0.3656703513378804,0.47352795429793415
1.9593877551020409,0.4471229965280046,0.09700017442893878,0.2984203309478008,0.0579978639941546,0.8027813012101871,0.0615823949533945,0.6085187537554109,0.5035549181826258
2.0,0.5384370974662067,0.15532786609310759,0.2409026174010238,0.06121897306277104,0.7590226155809069,0.10721086130276086,0.5504445479346529,0.5225312567044377
